"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_COMMIT <= 0.105'","b'target = 0'",0.22086,470,0.21711,462,0.98298,0.03942,1.22183,8.88966e-39,0.80451,1712
"b'000001'","b'0.105 < MAJOR_COMMIT <= 0.825'","b'target = 0'",0.16447,350,0.16165,344,0.98286,0.02933,1.22168,5.97002e-28,0.80451,1712
"b'000002'","b'-0.155 < CountDeclInstanceVariable <= 0.265 & -0.049 < AvgLineBlank <= 0.031'","b'target = 0'",0.16212,345,0.15461,329,0.95362,0.02417,1.18534,2.27789e-11,0.80451,1712
"b'000003'","b'CountDeclMethodPublic <= 0.66'","b'target = 0'",0.19502,415,0.18327,390,0.93976,0.02638,1.16811,1.15258e-17,0.80451,1712
"b'000004'","b'CountInput_Min > 1.064'","b'target = 0'",0.15414,328,0.14286,304,0.92683,0.01885,1.15204,2.76086e-11,0.80451,1712
"b'000005'","b'0.825 < MAJOR_COMMIT <= 1.22'","b'target = 0'",0.21664,461,0.20019,426,0.92408,0.0259,1.14862,2.16061e-15,0.80451,1712
"b'000006'","b'0.58 < CountClassCoupled <= 1.94'","b'target = 0'",0.18374,391,0.16964,361,0.92327,0.02182,1.14762,9.70325e-13,0.80451,1712
"b'000007'","b'-0.049 < AvgLineBlank <= 0.031 & -0.186 < CountDeclClassVariable <= 0.013'","b'target = 0'",0.30545,650,0.27961,595,0.91538,0.03387,1.13781,8.72251e-09,0.80451,1712
"b'000008'","b'OWN_COMMIT <= 0.065'","b'target = 0'",0.20818,443,0.19032,405,0.91422,0.02284,1.13637,1.83949e-12,0.80451,1712
"b'000009'","b'17.85 < CountLineComment <= 21.6'","b'target = 0'",0.27256,580,0.24906,530,0.91379,0.02979,1.13584,1.03041e-16,0.80451,1712
