"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.55 < CountClassCoupled <= 3.6'","b'target = 0'",0.21696,486,0.21696,486,1,0.01327,1.06515,8.37879e-16,0.93884,2103
"b'000001'","b'-0.013 < OWN_COMMIT <= 0.071'","b'target = 0'",0.3183,713,0.31741,711,0.99719,0.01857,1.06216,5.17713e-21,0.93884,2103
"b'000002'","b'RatioCommentToCode > 1.28'","b'target = 0'",0.1942,435,0.1933,433,0.9954,0.01098,1.06025,3.32513e-11,0.93884,2103
"b'000003'","b'-1.58 < CountDeclClassMethod <= 0.26'","b'target = 0'",0.48438,1085,0.48214,1080,0.99539,0.02739,1.06024,3.16291e-33,0.93884,2103
"b'000004'","b'CountClassBase <= 0.838'","b'target = 0'",0.18214,408,0.18125,406,0.9951,0.01025,1.05992,2.35721e-10,0.93884,2103
"b'000005'","b'3.6 < CountClassCoupled <= 7.05'","b'target = 0'",0.20402,457,0.20268,454,0.99344,0.01114,1.05815,8.36167e-11,0.93884,2103
"b'000006'","b'-1.28 < CountDeclMethodPrivate <= 0.1'","b'target = 0'",0.52321,1172,0.51964,1164,0.99317,0.02843,1.05787,1.01372e-33,0.93884,2103
"b'000007'","b'1.22 < CountOutput_Mean <= 2.3'","b'target = 0'",0.19598,439,0.19464,436,0.99317,0.01065,1.05787,3.01367e-10,0.93884,2103
"b'000008'","b'0.38 < CountDeclClass <= 1.03'","b'target = 0'",0.6192,1387,0.61473,1377,0.99279,0.03341,1.05747,7.68053e-44,0.93884,2103
"b'000009'","b'-0.01 < MaxNesting_Mean <= 0.205'","b'target = 0'",0.28973,649,0.2875,644,0.9923,0.01549,1.05694,5.21583e-15,0.93884,2103
