"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.002 < OWN_COMMIT <= 0.186'","b'target = 0'",0.31964,716,0.31964,716,1,0.02069,1.06921,5.5223e-26,0.93527,2095
"b'000001'","b'CountClassBase <= 0.798'","b'target = 0'",0.18036,404,0.18036,404,1,0.01167,1.06921,1.01789e-13,0.93527,2095
"b'000002'","b'CountOutput_Mean <= 1.36'","b'target = 0'",0.20714,464,0.2067,463,0.99784,0.01296,1.06691,2.83662e-14,0.93527,2095
"b'000003'","b'-0.17 < MAJOR_LINE <= 0.275'","b'target = 0'",0.37589,842,0.37411,838,0.99525,0.02255,1.06413,3.88236e-25,0.93527,2095
"b'000004'","b'MaxNesting_Mean <= 0.005'","b'target = 0'",0.27054,606,0.2692,603,0.99505,0.01617,1.06392,7.73934e-17,0.93527,2095
"b'000005'","b'PercentLackOfCohesion <= 1'","b'target = 0'",0.26116,585,0.25938,581,0.99316,0.01512,1.0619,6.46778e-15,0.93527,2095
"b'000006'","b'CountInput_Mean <= 1.44'","b'target = 0'",0.19509,437,0.19375,434,0.99314,0.01129,1.06187,6.42775e-11,0.93527,2095
"b'000007'","b'-0.65 < CountDeclMethodPrivate <= 0.19'","b'target = 0'",0.45313,1015,0.45,1008,0.9931,0.02621,1.06184,2.42777e-29,0.93527,2095
"b'000008'","b'-0.41 < CountDeclClassMethod <= 0.29'","b'target = 0'",0.39598,887,0.39286,880,0.99211,0.02251,1.06077,1.90088e-23,0.93527,2095
"b'000009'","b'1 < PercentLackOfCohesion <= 22.5'","b'target = 0'",0.1375,308,0.13616,305,0.99026,0.00756,1.0588,6.32869e-07,0.93527,2095
