"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.7 < CountClassCoupled <= 3.95'","b'target = 0'",0.2375,532,0.23705,531,0.99812,0.01313,1.05861,1.14119e-14,0.94286,2112
"b'000001'","b'CountClassBase <= 0.77'","b'target = 0'",0.18661,418,0.18616,417,0.99761,0.01022,1.05807,4.50414e-11,0.94286,2112
"b'000002'","b'PercentLackOfCohesion <= 0'","b'target = 0'",0.30491,683,0.30357,680,0.99561,0.01608,1.05595,4.42311e-17,0.94286,2112
"b'000003'","b'-0.012 < MaxNesting_Mean <= 0.14'","b'target = 0'",0.29241,655,0.29063,651,0.99389,0.01492,1.05413,5.66544e-15,0.94286,2112
"b'000004'","b'-1.17 < CountDeclClassMethod <= 0.1'","b'target = 0'",0.55714,1248,0.55357,1240,0.99359,0.02827,1.05381,1.07767e-34,0.94286,2112
"b'000005'","b'-0.74 < CountDeclMethodPrivate <= 0.18'","b'target = 0'",0.50045,1121,0.49688,1113,0.99286,0.02503,1.05304,2.12165e-28,0.94286,2112
"b'000006'","b'CountClassCoupled <= 0.7'","b'target = 0'",0.16964,380,0.1683,377,0.99211,0.00835,1.05223,8.51234e-08,0.94286,2112
"b'000007'","b'OWN_COMMIT <= 0.002'","b'target = 0'",0.31964,716,0.31696,710,0.99162,0.01559,1.05172,6.84239e-15,0.94286,2112
"b'000008'","b'-0.175 < MAJOR_LINE <= 0.19'","b'target = 0'",0.36786,824,0.36473,817,0.9915,0.0179,1.0516,1.50504e-17,0.94286,2112
"b'000009'","b'1.22 < CountOutput_Mean <= 2.24'","b'target = 0'",0.19152,429,0.18973,425,0.99068,0.00916,1.05072,3.11496e-08,0.94286,2112
