Antecedent,Antecedent Coverage %,Confidence,Lift
CountOutput_Mean <= 1.62,0.19955,1.0,1.0601
-1.36 < CountDeclMethodPrivate <= 0.14,0.48125,0.99629,1.05617
CountClassCoupled <= 1.6,0.21205,0.99579,1.05564
-0.014 < OWN_COMMIT <= 0.122,0.31696,0.99577,1.05562
-1.11 < CountDeclClassMethod <= 0.21,0.48125,0.99536,1.05519
MaxNesting_Mean <= 0.02,0.25402,0.99473,1.05451
PercentLackOfCohesion <= 4,0.2183,0.99387,1.0536
-0.06 < CountDeclClass <= 1.06,0.54955,0.9935,1.05321
RatioCommentToCode > 1.21,0.19643,0.99318,1.05288
1.6 < CountClassCoupled <= 4.75,0.18884,0.99291,1.05259
