Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.435,0.18661,1.0,1.0571
1.4 < CountOutput_Mean <= 2.54,0.2067,0.99784,1.05482
CountOutput_Mean <= 1.4,0.20179,0.99779,1.05476
CountClassBase <= 0.82,0.19688,0.99773,1.05471
4.85 < CountClassCoupled <= 8.25,0.17411,0.99744,1.05439
OWN_COMMIT <= 0,0.32634,0.99726,1.05421
-0.59 < CountDeclMethodPrivate <= 0.19,0.4567,0.99707,1.054
1 < CountClassCoupled <= 4.85,0.23795,0.99625,1.05314
MaxNesting_Mean <= 0.005,0.27054,0.99505,1.05187
0.695 < RatioCommentToCode <= 1.435,0.20804,0.99356,1.0503
