Antecedent,Antecedent Coverage %,Confidence,Lift
-0.006 < OWN_COMMIT <= 0.108,0.32411,1.0,1.06211
CountClassBase <= 0.798,0.19955,1.0,1.06211
CountClassCoupled <= 0.25,0.17232,0.99741,1.05936
3.75 < CountClassCoupled <= 7.4,0.20625,0.99351,1.05522
-0.345 < CountDeclMethodPrivate <= 0.08,0.54777,0.99185,1.05346
-0.002 < MaxNesting_Mean <= 0.156,0.30625,0.99125,1.05283
CountOutput_Mean <= 1.24,0.20268,0.99119,1.05276
CountInput_Mean <= 1.02,0.19821,0.98874,1.05015
1.24 < CountOutput_Mean <= 2.29,0.19598,0.98861,1.05002
0.798 < CountClassBase <= 1.002,0.37679,0.98815,1.04953
