Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.1,0.21161,1.0,1.04869
-0.006 < OWN_COMMIT <= 0.13,0.30893,0.99855,1.04717
1.25 < CountOutput_Mean <= 2.23,0.1933,0.99769,1.04627
4.2 < CountClassCoupled <= 7.8,0.19196,0.99767,1.04625
CountClassBase <= 0.868,0.18214,0.99755,1.04612
CountOutput_Mean <= 1.25,0.20804,0.99571,1.04419
1.1 < CountClassCoupled <= 4.2,0.20446,0.99563,1.04411
-0.195 < MAJOR_LINE <= 0.18,0.37813,0.99528,1.04374
0.868 < CountClassBase <= 1.008,0.37366,0.99403,1.04242
-1 < PercentLackOfCohesion <= 14,0.29821,0.99401,1.04241
