Antecedent,Antecedent Coverage %,Confidence,Lift
0.7 < CountClassCoupled <= 3.95,0.2375,0.99812,1.05861
CountClassBase <= 0.77,0.18661,0.99761,1.05807
PercentLackOfCohesion <= 0,0.30491,0.99561,1.05595
-0.012 < MaxNesting_Mean <= 0.14,0.29241,0.99389,1.05413
-1.17 < CountDeclClassMethod <= 0.1,0.55714,0.99359,1.05381
-0.74 < CountDeclMethodPrivate <= 0.18,0.50045,0.99286,1.05304
CountClassCoupled <= 0.7,0.16964,0.99211,1.05223
OWN_COMMIT <= 0.002,0.31964,0.99162,1.05172
-0.175 < MAJOR_LINE <= 0.19,0.36786,0.9915,1.0516
1.22 < CountOutput_Mean <= 2.24,0.19152,0.99068,1.05072
