Antecedent,Antecedent Coverage %,Confidence,Lift
0.55 < CountClassCoupled <= 3.6,0.21696,1.0,1.06515
-0.013 < OWN_COMMIT <= 0.071,0.3183,0.99719,1.06216
RatioCommentToCode > 1.28,0.1942,0.9954,1.06025
-1.58 < CountDeclClassMethod <= 0.26,0.48438,0.99539,1.06024
CountClassBase <= 0.838,0.18214,0.9951,1.05992
3.6 < CountClassCoupled <= 7.05,0.20402,0.99344,1.05815
-1.28 < CountDeclMethodPrivate <= 0.1,0.52321,0.99317,1.05787
1.22 < CountOutput_Mean <= 2.3,0.19598,0.99317,1.05787
0.38 < CountDeclClass <= 1.03,0.6192,0.99279,1.05747
-0.01 < MaxNesting_Mean <= 0.205,0.28973,0.9923,1.05694
