test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
19,0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.8,1.0,0.0,0.0,0.5097091979379929,0.49029080206200726
20,0,3.0,2.0,4.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,0.35,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,1.1,1.0,0.0,6.0,0.6284516840454605,0.37154831595453935
30,0,4.0,3.0,1.0,0.0,0.0,4.0,231.0,7.0,2.0,6.0,30.0,0.33,84.0,2.0,0.0,16.0,2.0,7.1025641025641,1.0,1.0,1.21951219512195,0.0,27.0,1.0,0.666666666666667,0.0,5.0,0.6566076388539793,0.34339236114602073
60,0,0.0,2.0,1.0,0.0,0.0,1.0,87.0,1.0,3.0,3.0,41.0,0.2,64.0,1.0,2.0,14.0,2.0,5.65217391304348,0.0,1.0,1.10416666666667,2.0,0.0,0.6,0.0,0.0,4.0,0.5239548470897785,0.47604515291022176
157,0,3.0,0.0,1.0,3.0,0.0,4.0,80.0,1.0,0.0,1.0,6.0,0.9,83.0,3.0,1.0,8.0,2.0,3.33333333333333,1.0,1.0,0.909090909090909,2.0,10.0,0.46031746031746,0.8,0.0,1.0,0.6025615509710122,0.39743844902898795
194,0,1.0,1.0,2.0,6.0,0.0,6.0,122.0,1.0,11.0,11.0,0.0,0.78,84.0,1.0,0.0,5.0,1.0,5.69230769230769,3.0,12.0,1.6875,2.0,0.0,0.830564784053156,0.0,0.0,6.0,0.6328027283901145,0.3671972716098855
283,0,0.0,3.0,1.0,0.0,0.0,2.0,148.0,1.0,1.0,7.0,42.0,0.34,89.0,1.0,1.0,17.0,2.0,4.73913043478261,0.0,1.0,0.895833333333333,0.0,0.0,1.1,1.1,0.0,7.0,0.6241232570964547,0.3758767429035454
287,0,0.0,1.0,1.0,0.0,0.0,6.0,279.0,1.0,0.0,1.0,40.0,1.37,95.0,2.0,2.0,12.0,2.0,3.53658536585366,0.0,2.0,0.0,0.0,0.0,1.1,1.1,0.0,5.0,0.6570439941799198,0.34295600582008023
383,0,9.0,0.0,2.0,0.0,7.0,8.0,397.0,1.0,0.0,3.0,31.0,0.92,65.0,1.0,0.0,4.0,3.0,19.7,1.0,0.0,0.80952380952381,0.0,0.0,1.0,0.9,0.0,2.0,0.6016976290054411,0.3983023709945588
441,0,0.0,20.0,1.0,0.0,0.0,6.0,445.0,6.0,0.0,0.0,46.0,4.73,0.0,2.0,2.0,23.0,1.0,4.93939393939394,0.0,0.0,0.0144927536231884,0.0,0.0,0.926634768740032,0.5,0.0,2.0,0.5155526358267662,0.48444736417323403
483,0,0.0,2.0,6.0,4.0,1.0,9.0,356.0,2.0,0.0,9.0,33.0,1.12,92.0,2.0,2.0,19.0,4.0,5.42857142857143,0.0,1.0,0.648648648648649,0.0,0.0,0.915006640106242,0.0,0.0,3.0,0.5224301921756414,0.4775698078243586
511,0,4.0,0.0,1.0,10.0,0.0,6.0,561.0,7.0,1.0,14.0,64.0,0.84,95.0,2.0,0.0,28.0,3.0,9.97101449275362,0.0,1.0,0.694444444444444,0.0,18.0,1.1,1.1,0.0,5.0,0.50876412196262,0.49123587803738017
617,0,0.0,2.0,1.0,43.0,0.0,12.0,715.0,8.0,0.0,1.0,35.0,4.64,100.0,1.0,1.0,11.0,1.0,1.91891891891892,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,5.0,0.518857898158019,0.48114210184198103
668,0,2.0,6.0,1.0,3.0,0.0,4.0,303.0,8.0,0.0,4.0,45.0,0.65,94.0,4.0,1.0,23.0,1.0,1.69811320754717,0.0,1.0,0.571428571428571,0.0,555.0,1.0,0.888888888888889,0.0,3.0,0.6698860820964497,0.3301139179035503
669,0,6.0,13.0,1.0,8.0,12.0,4.0,343.0,7.0,2.0,2.0,38.0,0.59,94.0,2.0,0.0,23.0,2.0,3.45762711864407,0.0,1.0,0.60655737704918,0.0,0.0,1.0,0.0,0.0,3.0,0.515905028842131,0.4840949711578689
684,0,6.0,8.0,2.0,15.0,7.0,5.0,344.0,8.0,2.0,4.0,40.0,0.41,93.0,2.0,0.0,28.0,2.0,4.66071428571429,0.0,1.0,1.0,0.0,0.0,1.1,0.0,0.0,4.0,0.5446840761129358,0.45531592388706416
739,0,6.0,2.0,3.0,0.0,0.0,13.0,405.0,1.0,2.0,7.0,12.0,0.7,68.0,2.0,0.0,17.0,3.0,7.09090909090909,2.0,1.0,2.125,3.0,14.0,0.9,0.75,0.0,6.0,0.5109228301662723,0.4890771698337277
745,0,3.0,2.0,2.0,269.0,0.0,14.0,349.0,1.0,1.0,3.0,14.0,0.87,71.0,2.0,0.0,19.0,3.0,4.9,0.0,1.0,2.09090909090909,0.0,49.0,0.68922305764411,0.857142857142857,0.0,7.0,0.5863303848474237,0.4136696151525763
769,0,3.0,11.0,1.0,0.0,1.0,12.0,809.0,7.0,1.0,24.0,45.0,1.12,94.0,2.0,2.0,19.0,2.0,5.16666666666667,0.0,0.0,0.919354838709677,0.0,0.0,1.1,1.1,0.0,6.0,0.5054265604158111,0.49457343958418887
908,0,2.0,1.0,1.0,0.0,0.0,11.0,237.0,5.0,0.0,9.0,15.0,0.74,82.0,4.0,0.0,29.0,1.0,3.72222222222222,0.0,1.0,1.05,0.0,21.0,1.1,1.0,0.0,3.0,0.6476372418469762,0.35236275815302376
910,0,1.0,0.0,1.0,0.0,0.0,11.0,194.0,1.0,0.0,18.0,12.0,0.73,71.0,4.0,0.0,22.0,1.0,6.53846153846154,1.0,1.0,1.33333333333333,2.0,24.0,0.653631284916201,0.4,0.0,2.0,0.5059954184428154,0.4940045815571847
929,0,4.0,3.0,2.0,0.0,0.0,14.0,358.0,1.0,2.0,5.0,13.0,11.87,75.0,3.0,0.0,33.0,1.0,6.18181818181818,0.0,1.0,1.16666666666667,0.0,0.0,0.94716618635927,0.0,0.0,4.0,0.5993988583792603,0.4006011416207396
934,0,0.0,0.0,2.0,0.0,0.0,10.0,169.0,7.0,1.0,3.0,7.0,0.8,41.0,3.0,0.0,19.0,1.0,4.375,2.0,2.0,2.1,0.0,0.0,1.0,0.0,0.0,5.0,0.5717951430381143,0.4282048569618856
938,0,1.0,15.0,1.0,0.0,0.0,7.0,487.0,7.0,6.0,18.0,34.0,0.87,86.0,3.0,0.0,28.0,1.0,5.26785714285714,0.0,1.0,0.542372881355932,0.0,0.0,1.0,0.0,0.0,3.0,0.6024154614869385,0.39758453851306147
939,0,4.0,0.0,1.0,0.0,0.0,3.0,290.0,1.0,0.0,36.0,57.0,0.52,95.0,2.0,0.0,38.0,0.0,2.14754098360656,0.0,1.0,0.53968253968254,0.0,34.0,1.1,1.0,0.0,2.0,0.6133718694975726,0.3866281305024273
950,0,7.0,0.0,2.0,0.0,0.0,15.0,315.0,9.0,0.0,24.0,7.0,0.62,77.0,4.0,0.0,29.0,1.0,7.92857142857143,0.0,1.0,1.8125,0.0,62.0,0.81587651598677,1.0,0.0,4.0,0.5057616660078711,0.4942383339921289
955,0,7.0,1.0,2.0,3.0,1.0,11.0,311.0,9.0,1.0,11.0,15.0,0.78,86.0,4.0,0.0,34.0,1.0,3.83333333333333,0.0,1.0,1.15384615384615,0.0,43.0,0.858866103739445,0.8,0.0,2.0,0.5680531197938702,0.43194688020612987
976,0,0.0,8.0,2.0,0.0,0.0,15.0,633.0,7.0,1.0,5.0,30.0,0.73,94.0,3.0,0.0,35.0,1.0,2.79487179487179,1.0,1.0,1.92682926829268,0.0,0.0,0.850782190132371,0.0,0.0,2.0,0.5072531638188288,0.4927468361811711
1024,0,3.0,7.0,1.0,0.0,1.0,8.0,185.0,6.0,0.0,6.0,8.0,0.84,77.0,3.0,0.0,19.0,1.0,3.83333333333333,1.0,1.0,1.05,0.0,0.0,0.8,0.0,0.0,1.0,0.583614867080961,0.41638513291903917
1025,0,0.0,9.0,2.0,0.0,0.0,11.0,283.0,1.0,0.0,8.0,13.0,0.74,89.0,4.0,0.0,31.0,2.0,2.86363636363636,0.0,0.0,1.70833333333333,3.0,0.0,0.76056338028169,0.0,0.0,3.0,0.5185976545972438,0.48140234540275634
1058,0,0.0,7.0,1.0,0.0,0.0,8.0,297.0,7.0,2.0,2.0,24.0,1.1,51.0,4.0,10.0,22.0,1.0,3.12121212121212,0.0,1.0,0.457142857142857,0.0,0.0,1.0,0.0,0.0,3.0,0.6069442472985812,0.39305575270141885
1064,0,4.0,1.0,2.0,0.0,0.0,22.0,310.0,1.0,0.0,7.0,6.0,0.48,83.0,4.0,0.0,40.0,1.0,10.2727272727273,1.0,15.0,3.23076923076923,3.0,0.0,0.907053941908714,0.0,0.0,6.0,0.5181764558922078,0.4818235441077922
1072,0,0.0,6.0,1.0,0.0,0.0,10.0,386.0,1.0,2.0,6.0,27.0,0.76,68.0,4.0,2.0,27.0,1.0,4.22857142857143,0.0,0.0,0.756756756756757,3.0,0.0,0.859026369168357,0.6,0.0,1.0,0.5684134604562859,0.4315865395437141
