CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
0.0,0.0,1.0,0.0,0.0,2.0,1.0,97.0,1.0,3.0,3.0,28.0,0.0,1.0,1.0,12.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,3.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,71.0,2.0,0.0,7.0,33.0,0.0,2.0,0.0,13.0,2.0,0.0,1.0,0.0,0.57,0.0,3.0,3.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,78.0,1.0,2.0,1.0,24.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.6,0.0,2.0,3.0,1.0,1
0.0,0.0,1.0,6.0,1.0,2.0,1.0,56.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0
0.0,25.0,1.0,0.0,0.0,4.0,1.0,134.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,0.31,0.0,2.0,5.0,3.0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0
0.0,0.0,3.0,1.0,1.0,2.0,4.0,59.0,1.0,9.0,7.0,7.0,0.0,1.0,0.0,26.0,1.0,2.0,1.0,0.0,0.4,0.0,4.0,4.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,4.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0
0.0,0.0,1.0,1.0,1.0,0.0,1.0,39.0,1.0,4.0,6.0,18.0,0.0,3.0,0.0,11.0,2.0,0.0,0.0,0.0,0.67,0.0,2.0,2.0,1.0,0
0.0,0.0,1.0,2.0,0.0,0.0,1.0,29.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.85,0.0,5.0,2.0,0.0,1
0.0,0.0,1.0,2.0,0.0,1.0,1.0,79.0,1.0,5.0,13.0,37.0,0.0,3.0,0.0,14.0,1.0,0.0,1.0,0.0,0.68,2.0,3.0,3.0,4.0,0
0.0,1.0,1.0,0.0,0.0,6.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,1.0,2.0,1.0,4.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
0.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,2.0,2.0,3.0,4.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.5,0.0,2.0,3.0,2.0,1
0.0,0.0,1.0,2.0,0.0,0.0,2.0,24.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,2.0,2.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.0,3.0,0.0,1.0,4.0,0.0,3.0,0.0,6.0,2.0,2.0,1.0,0.0,0.6,0.0,1.0,2.0,1.0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0
0.0,0.0,2.0,1.0,0.0,0.0,3.0,40.0,2.0,4.0,7.0,13.0,0.0,1.0,0.0,14.0,3.0,1.0,1.0,0.0,0.5,0.0,2.0,3.0,1.0,0
0.0,0.0,3.0,0.0,0.0,0.0,3.0,22.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.5,0.0,1.0,2.0,1.0,0
0.0,2.0,1.0,0.0,0.0,3.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
0.0,0.0,3.0,2.0,0.0,1.0,5.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,4.0,7.0,2.0,1.0,0.0,2.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,1.0,2.0,1.0,4.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.0,0.0,1.0,1.0,2.0,3.0,2.0,55.0,1.0,4.0,1.0,7.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,0.6,0.0,2.0,3.0,3.0,1
0.0,0.0,1.0,1.0,0.0,0.0,1.0,34.0,1.0,3.0,6.0,11.0,0.0,3.0,7.0,3.0,2.0,1.0,0.0,0.0,0.56,0.0,2.0,3.0,1.0,0
0.0,2.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,23.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,6.0,2.0,2.0,1.0,0.0,0.5,0.0,2.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0
0.0,2.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,3.0,2.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,2.0,24.0,2.0,1.0,1.0,6.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,0.0,0.67,0.0,3.0,2.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,8.0,13.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,1.0,2.0,11.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.8,0.0,2.0,2.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,2.0,30.0,1.0,4.0,2.0,6.0,0.0,2.0,7.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,2.0,11.0,0.0,5.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0
