Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_LINE <= 0.12 & -11.6 < Added_lines <= 3,0.12902,0.97578,1.39486
0.9 < CountDeclMethodPublic <= 3.6 & -0.12 < CountDeclMethodPrivate <= 0.33,0.1125,0.95635,1.36709
1 < CountDeclInstanceVariable <= 2.66 & -0.31 < CountDeclMethodProtected <= 0.045,0.08973,0.95522,1.36548
-3.45 < CountDeclClassVariable <= 0.2 & -11.6 < Added_lines <= 3,0.27009,0.95372,1.36333
AvgLineComment <= 1.1 & -3.45 < CountDeclClassVariable <= 0.2,0.09643,0.9537,1.3633
0.855 < MaxInheritanceTree <= 1.265 & -3.45 < CountDeclClassVariable <= 0.2,0.10268,0.93913,1.34247
CountLineComment <= 24,0.14643,0.93598,1.33796
0.9 < CountDeclMethodPublic <= 3.6 & -3.45 < CountDeclClassVariable <= 0.2,0.12857,0.92708,1.32525
0.855 < MaxInheritanceTree <= 1.265 & -0.31 < CountDeclMethodProtected <= 0.045,0.17545,0.92621,1.324
24 < CountLineComment <= 58,0.27679,0.90323,1.29115
