Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_LINE <= 0.11 & -67 < Added_lines <= 9,0.13348,0.96321,1.5141
CountClassCoupled <= 0.8 & -67 < Added_lines <= 9,0.1183,0.96226,1.51261
RatioCommentToCode > 1.975 & -67 < Added_lines <= 9,0.12455,0.95699,1.50432
OWN_COMMIT <= 0.015 & -0.23 < CountDeclMethodPrivate <= 0.39,0.10938,0.94286,1.48211
OWN_COMMIT <= 0.015 & -67 < Added_lines <= 9,0.20491,0.9281,1.45892
CountLineComment <= 31,0.21295,0.91614,1.44011
0.8 < CountClassCoupled <= 3.6 & -0.56 < CountDeclClassMethod <= 0.24,0.08571,0.91146,1.43275
OWN_COMMIT <= 0.015 & -0.415 < CountDeclMethodProtected <= 0.09,0.16607,0.9086,1.42826
MaxNesting_Mean <= 0.225 & -0.56 < CountDeclClassMethod <= 0.24,0.11384,0.89804,1.41165
MAJOR_LINE <= 0.11 & 0.97 < CountDeclClass <= 1.069,0.18036,0.86634,1.36182
