Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_LINE <= 0.03 & -43 < Added_lines <= 3.5,0.15,0.96131,1.49226
OWN_COMMIT <= 0.025 & MAJOR_LINE <= 0.03,0.10402,0.95279,1.47904
MAJOR_LINE <= 0.03 & -0.87 < CountDeclClassMethod <= 0.16,0.13527,0.94719,1.47035
MaxInheritanceTree <= 0.84 & RatioCommentToCode > 1.93,0.08348,0.94652,1.46931
-0.56 < CountDeclMethodPrivate <= 0.27 & -43 < Added_lines <= 3.5,0.22946,0.93385,1.44964
OWN_COMMIT <= 0.025 & -0.9 < CountDeclClassVariable <= 0.34,0.12277,0.93091,1.44507
-43 < Added_lines <= 3.5 & -0.9 < CountDeclClassVariable <= 0.34,0.27143,0.92763,1.43998
RatioCommentToCode > 1.93 & -0.63 < CountDeclMethodProtected <= 0.17,0.11161,0.92,1.42814
CountLineComment <= 21.5,0.14018,0.91401,1.41884
1.3 < CountClassCoupled <= 4.25 & -0.87 < CountDeclClassMethod <= 0.16,0.0942,0.89573,1.39047
