Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.93 & -14 < Added_lines <= 3.2,0.10313,0.99567,1.43336
0.895 < MaxInheritanceTree <= 1.35 & -14 < Added_lines <= 3.2,0.13438,0.98671,1.42046
23.5 < CountLineComment <= 63.5 & -14 < Added_lines <= 3.2,0.17902,0.9601,1.38215
MAJOR_LINE <= 0.07 & -14 < Added_lines <= 3.2,0.14509,0.96,1.38201
0.906 < OWN_LINE <= 0.9475 & -0.43 < CountDeclMethodPrivate <= 0.23,0.08571,0.95833,1.37961
OWN_COMMIT <= 0.02 & -14 < Added_lines <= 3.2,0.20982,0.95745,1.37833
-0.43 < CountDeclMethodPrivate <= 0.23 & -14 < Added_lines <= 3.2,0.25804,0.94118,1.35491
OWN_COMMIT <= 0.02 & -0.505 < CountDeclMethodProtected <= 0.06,0.16652,0.94102,1.35468
RatioCommentToCode > 1.93 & -0.8 < CountDeclClassVariable <= 0.14,0.11161,0.94,1.35321
CountClassCoupled <= 1 & -0.8 < CountDeclClassVariable <= 0.14,0.10759,0.93361,1.34401
