,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE
59,1.0,8.0,9.0,3.0,1.0,4.0,156.0,1.0,8.0,9.0,8.0,0.8,94.0,1.0,2.0,9.0,2.0,7.75,0.0,0.0,0.615384615384615,0.0,2.0,0.427518427518428,1.0,0.0,3.0
88,2.0,59.0,1.0,5.0,0.0,4.0,59.0,1.0,0.0,-4.440892098500626e-16,2.0,0.52,37.0,1.0,0.0,5.0,1.0,27.6666666666667,0.0,1.0,1.4,0.0,0.0,0.5,5.551115123125783e-17,0.0,1.0
157,1.0,6.0,7.999999999999999,1.0,0.0,4.0,80.0,1.0,0.0,1.0,6.0,0.9000000000000001,83.0,3.0,1.0,8.0,2.0,3.33333333333333,1.0,1.0,0.909090909090909,0.0,10.0,0.46031746031746,1.0,0.0,1.0
214,2.0,1.0,1.0,2.0,3.0,9.0,194.0,3.0,4.0,3.0,2.0,0.73,80.0,1.0,0.0,1.0,2.0,5.4,0.0,1.0,2.28571428571429,0.0,49.0,0.84394250513347,1.0,0.0,2.0
218,0.0,76.0,4.0,0.0,0.0,9.0,76.0,1.0,2.0,-4.440892098500626e-16,0.0,0.45999999999999996,97.0,1.0,0.0,4.0,1.0,28.0,4.0,1.0,0.75,0.0,0.0,0.958847736625514,5.551115123125783e-17,0.0,3.0
226,0.0,73.0,4.0,0.0,1.0,14.0,73.0,1.0,3.0,-4.440892098500626e-16,0.0,0.55,0.0,1.0,0.0,4.0,1.0,22.75,0.0,1.0,1.16666666666667,0.0,0.0,0.962264150943396,5.551115123125783e-17,0.0,2.0
392,0.0,6.0,1.0,0.0,6.0,10.0,81.0,1.0,0.0,-4.440892098500626e-16,6.0,1.07,83.0,1.0,0.0,0.0,1.0,6.66666666666667,3.0,1.0,2.125,1.0,0.0,0.513661202185792,5.551115123125783e-17,0.0,1.0
463,6.0,76.0,2.0,0.0,3.0,6.0,76.0,1.0,0.0,-4.440892098500626e-16,6.0,2.05,100.0,0.0,1.0,2.0,0.0,2.66666666666667,0.0,0.0,0.11111111111111105,0.0,0.0,0.594202898550725,5.551115123125783e-17,0.0,3.0
247,2.0,0.75,14.000000000000002,76.0,0.0,4.0,95.0,1.0,0.0,5.0,14.0,0.83,72.0,1.0,0.0,2.0,3.0,2.73333333333333,0.0,1.0,0.647058823529412,0.0,30.0,0.568548387096774,0.75,0.0,2.0
736,1.0,6.0,5.0,2.0,0.0,7.0,99.0,1.0,0.0,7.0,6.0,0.96,53.0,2.0,0.0,5.0,1.0,5.0,2.0,2.0,1.33333333333333,0.0,141.0,0.953703703703704,1.0,0.0,2.0
669,0.0,343.0,3.0,38.0,3.0,4.0,343.0,1.0,2.0,2.0,38.0,0.59,94.0,2.0,0.0,23.0,2.0,3.45762711864407,0.0,1.0,0.60655737704918,0.0,0.0,0.85781990521327,5.551115123125783e-17,0.0,3.0
738,0.0,1.0,78.0,3.0,0.0,3.0,78.0,1.0,0.0,3.0,0.0,1.47,64.0,1.0,6.0,3.0,1.0,19.3846153846154,2.0,1.0,0.20000000000000007,0.0,0.0,0.962025316455696,5.551115123125783e-17,0.0,1.0
671,0.0,338.0,3.0,1.0,15.0,4.0,338.0,1.0,3.0,2.0,49.0,0.77,78.0,3.0,0.0,15.0,1.0,2.12962962962963,0.0,1.0,0.535714285714286,0.0,0.0,0.990066225165563,5.551115123125783e-17,0.0,3.0
148,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,
