test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
57,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,112.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,4.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.55,0.45
57,1,17.0,7.0,1.0,1.0,64.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,1.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.52,0.48
57,2,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,68.0,2.0,32.0,151.0,0.0,3.0,19.0,0.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.57,0.43
57,3,17.0,7.0,1.0,18.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,5.0,2.0,0.0,2.08474576271186,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.55,0.45
57,4,8.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,4.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.55,0.45
57,5,17.0,7.0,8.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,15.0,23.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.51,0.49
57,6,8.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,4.0,2.0,226.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.55,0.45
57,7,17.0,7.0,7.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,0.0,2.0,296.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.53,0.47
57,8,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,0.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.56,0.44
57,9,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,20.0,1.0,19.0,7.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.55,0.45
104,0,15.0,0.0,3.0,3.0,4.0,5.0,5.0,112.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,4.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.0,5.0,2.0,7.0,0.53,0.47
104,1,15.0,78.0,3.0,3.0,4.0,5.0,2.0,197.0,2.0,7.0,10.0,13.0,2.0,1.0,0.0,10.0,2.0,2.0,23.6,1.0,1.0,0.0,0.5,0.0,2.0,0.0,0.54,0.46
104,2,11.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,55.0,13.0,2.0,1.0,0.0,3.0,2.0,2.0,8.06060606060606,14.0,1.0,0.0,0.5,0.0,2.0,4.0,0.56,0.44
104,3,15.0,0.0,3.0,3.0,4.0,5.0,5.0,112.0,2.0,5.0,10.0,13.0,11.0,1.0,0.0,4.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.0,5.0,2.0,7.0,0.52,0.48
104,4,15.0,0.0,3.0,3.0,4.0,5.0,2.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,32.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,0.0,0.51,0.49
104,5,15.0,0.0,3.0,3.0,4.0,5.0,2.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,10.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,0.0,0.65,0.35
104,6,15.0,0.0,3.0,3.0,4.0,5.0,2.0,197.0,0.0,5.0,10.0,13.0,2.0,1.0,2033.0,32.0,2.0,2.0,6.6,1.0,1.0,0.0,0.5,0.0,2.0,0.0,0.56,0.44
104,7,15.0,78.0,3.0,3.0,4.0,5.0,2.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,10.0,2.0,2.0,23.6,1.0,1.0,0.0,0.5,0.0,2.0,0.0,0.54,0.46
104,8,15.0,0.0,3.0,3.0,50.0,0.0,0.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,32.0,2.0,2.0,8.06060606060606,3.0,1.0,0.0,0.5,0.0,2.0,3.0,0.52,0.48
104,9,15.0,78.0,3.0,3.0,4.0,5.0,2.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,10.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,0.0,0.54,0.46
115,0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,70.0,4.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.55,0.45
115,1,4.0,0.0,2.0,1.0,0.0,4.0,2.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,10.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.64,0.36
115,2,4.0,0.0,2.0,1.0,0.0,4.0,3.0,112.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,4.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.0,5.0,3.0,7.0,0.51,0.49
115,3,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,5.0,7.0,0.51,0.49
115,4,4.0,78.0,2.0,1.0,0.0,4.0,2.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,10.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.56,0.44
115,5,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,70.0,4.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,2.0,0.333333333333333,0.0,3.0,0.0,0.55,0.45
115,6,4.0,0.0,7.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,296.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.53,0.47
115,7,4.0,0.0,7.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,296.0,5.02631578947368,1.0,1.0,2.0,0.333333333333333,0.0,3.0,7.0,0.54,0.46
141,0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.55,0.45
141,1,0.0,0.0,3.0,0.0,1.0,6.0,1.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,81.0,0.0,1.0,0.0,3.0,3.0,0.55,0.45
141,2,0.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,23.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.56,0.44
141,3,0.0,0.0,3.0,0.0,1.0,6.0,1.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,243.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.52,0.48
141,4,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.54,0.46
141,5,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.62,0.38
141,6,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,5.0,3.0,0.53,0.47
141,7,0.0,0.0,3.0,0.0,1.0,6.0,1.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.55,0.45
141,8,0.0,0.0,3.0,0.0,1.0,6.0,2.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,6.6,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.63,0.37
148,0,2.0,0.0,2.0,0.0,0.0,6.0,2.0,178.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,10.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.55,0.45
148,1,2.0,0.0,2.0,0.0,0.0,6.0,3.0,178.0,70.0,4.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.53,0.47
148,2,2.0,0.0,2.0,0.0,0.0,6.0,3.0,178.0,70.0,4.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,2.0,0.75,0.0,1.0,0.0,0.55,0.45
148,3,2.0,0.0,2.0,0.0,0.0,6.0,3.0,112.0,2.0,12.0,9.0,9.0,11.0,5.0,2.0,4.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.0,5.0,1.0,5.0,0.55,0.45
148,4,2.0,0.0,2.0,0.0,21.0,1.0,1.0,178.0,2.0,12.0,9.0,9.0,2.0,5.0,1259.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.55,0.45
148,5,2.0,0.0,2.0,0.0,50.0,0.0,0.0,178.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,3.0,1.0,0.0,0.75,0.0,1.0,3.0,0.57,0.43
148,6,11.0,0.0,2.0,0.0,0.0,6.0,3.0,178.0,2.0,12.0,55.0,9.0,2.0,5.0,2.0,3.0,2.0,1.0,5.78260869565217,14.0,1.0,0.0,0.75,0.0,1.0,4.0,0.59,0.41
152,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,68.0,7.0,40.0,101.0,0.0,4.0,2.0,0.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,0.0,5.0,5.0,0.51,0.49
152,1,11.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,55.0,101.0,0.0,4.0,2.0,3.0,2.0,0.0,1.88181818181818,14.0,1.0,0.0,1.0,0.0,1.0,4.0,0.56,0.44
152,2,1.0,1.0,1.0,2.0,0.0,0.0,1.0,112.0,2.0,7.0,40.0,101.0,11.0,4.0,2.0,4.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,0.0,5.0,1.0,5.0,0.52,0.48
152,3,1.0,1.0,1.0,2.0,0.0,0.0,1.0,112.0,2.0,7.0,40.0,101.0,0.0,4.0,2.0,4.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,0.0,5.0,1.0,5.0,0.52,0.48
152,4,0.0,1.0,1.0,11.0,0.0,0.0,1.0,115.0,66.0,7.0,40.0,101.0,0.0,4.0,2.0,28.0,2.0,0.0,6.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.52,0.48
