test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
223,0,13.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,48.4,2.0,111.0,2.0,0.0,92.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.8321340900716269,0.16786590992837325
223,1,13.0,0.0,6.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,92.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,1.0,0.518518518518518,1.0,4.0,8.0,0.8205602960180415,0.17943970398195852
223,2,13.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,23.0,92.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.5661991920029251,0.43380080799707477
223,3,13.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,1.0,0.0,29.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.7355995311663444,0.2644004688336558
223,4,13.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,211.0,2.0,19.0,92.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.662711150485879,0.3372888495141211
223,5,13.0,0.0,1.0,0.0,1.0,3.0,862.0,27.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,92.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.8172046075749662,0.18279539242503398
223,6,13.0,0.0,1.0,198.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,92.0,3.0,8.38260869565217,20.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.8323556624808314,0.1676443375191684
223,7,13.0,0.0,1.0,0.0,1.0,3.0,167.0,21.0,97.0,3.0,0.08,2.0,111.0,1.0,0.0,92.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.7103238455646566,0.2896761544353435
223,8,13.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,5.0,0.0,92.0,3.0,8.38260869565217,17.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.8227182710125069,0.17728172898749303
223,9,13.0,0.0,1.0,139.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,92.0,3.0,8.38260869565217,1.0,8.49565217391304,8.0,0.0,0.518518518518518,1.0,4.0,8.0,0.8323397637113443,0.1676602362886555
