Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 2.135,0.19598,0.98861,1.12183
MAJOR_LINE <= -0.16,0.09866,0.98643,1.11935
-10.5 < CountLineComment <= 28,0.37723,0.98107,1.11327
-0.02 < OWN_COMMIT <= 0.034,0.39196,0.9795,1.11149
CountClassCoupled <= -3.4,0.08125,0.97802,1.10981
CountInput_Min > 2.14,0.15313,0.97668,1.10829
1.02 < MINOR_LINE <= 1.69,0.13616,0.97377,1.10499
MINOR_LINE <= 1.02,0.26473,0.97302,1.10413
-3.4 < CountClassCoupled <= 2.6,0.3442,0.96887,1.09943
-0.16 < MAJOR_LINE <= 0.3,0.36652,0.96468,1.09467
