Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 17.8,0.15524,0.99099,1.12768
-0.019 < OWN_COMMIT <= 0.057,0.35012,0.98269,1.11823
CountDeclMethodPrivate <= -0.245,0.09697,0.98077,1.11605
CountClassCoupled <= -0.15,0.11562,0.97984,1.11499
PercentLackOfCohesion <= 7,0.20793,0.97982,1.11497
AvgEssential <= 0.909,0.11235,0.97925,1.11432
17.8 < CountLineComment <= 29,0.27972,0.97833,1.11328
MAJOR_LINE <= -0.205,0.10723,0.97826,1.11319
CountInput_Mean <= 1.24,0.18974,0.97543,1.10997
RatioCommentToCode > 1.625,0.19021,0.97059,1.10446
