Antecedent,Antecedent Coverage %,Confidence,Lift
-0.0165 < OWN_COMMIT <= 0.022,0.45089,0.98812,1.10064
MAJOR_LINE <= -0.205,0.08929,0.985,1.09717
CountLineComment <= 18.2,0.17411,0.98462,1.09674
CountDeclInstanceVariable <= -0.64,0.10491,0.97872,1.09017
AvgEssential <= 0.848,0.11518,0.97674,1.08797
MaxNesting_Mean <= 0.04,0.23839,0.97378,1.08467
MaxInheritanceTree <= 0.84,0.18482,0.97343,1.08428
CountInput_Mean <= 1.1,0.20268,0.96476,1.07462
CountOutput_Min > 2.105,0.17679,0.96465,1.07449
CountClassCoupled <= 0.05,0.16786,0.96277,1.0724
