Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 10.2,0.07545,1.0,1.0816
CountDeclInstanceVariable <= -0.68,0.10714,0.99167,1.07259
-0.04 < OWN_COMMIT <= 0.03,0.42411,0.98737,1.06794
PercentLackOfCohesion <= 2.5,0.22946,0.98638,1.06687
RatioCommentToCode > 1.755,0.19464,0.98624,1.06672
10.2 < CountLineComment <= 27.6,0.36518,0.98411,1.06441
CountInput_Min > 1.86,0.20536,0.97826,1.05809
-0.53 < CountDeclMethodPrivate <= 0.13,0.48214,0.97222,1.05156
MaxNesting_Mean <= 0.06,0.22054,0.97166,1.05095
-0.68 < CountDeclInstanceVariable <= 1.14,0.3442,0.96757,1.04653
