Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 18.2,0.15179,0.98824,1.10904
0.86 < RatioCommentToCode <= 1.595,0.18839,0.98578,1.10629
OWN_COMMIT <= -0.019,0.08036,0.98333,1.10354
MAJOR_LINE <= -0.125,0.10357,0.98276,1.1029
-0.019 < OWN_COMMIT <= 0.045,0.35045,0.97707,1.09651
RatioCommentToCode > 1.595,0.19152,0.97669,1.09608
CountDeclInstanceVariable <= -0.18,0.11161,0.972,1.09082
MaxInheritanceTree <= 0.94,0.1558,0.97135,1.09009
CountClassCoupled <= 0.5,0.20848,0.97002,1.0886
CountInput_Mean <= 1.1,0.20357,0.9693,1.08779
