Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_LINE <= -0.14,0.09554,0.99533,1.11532
-0.014 < OWN_COMMIT <= 0.038,0.38571,0.98032,1.09851
MaxNesting_Mean <= 0.065,0.22009,0.97972,1.09783
RatioCommentToCode > 1.44,0.18929,0.97877,1.09677
0.79 < RatioCommentToCode <= 1.44,0.2067,0.96976,1.08668
CountClassCoupled <= 0.5,0.20625,0.9697,1.0866
MINOR_LINE <= 1.03,0.26429,0.96622,1.0827
0.5 < CountClassCoupled <= 2.55,0.22366,0.96407,1.0803
CountClassBase <= 0.88,0.15491,0.96254,1.07858
CountInput_Mean <= 1.34,0.2058,0.96095,1.07681
