Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 2.8,0.06339,0.99296,1.12562
CountClassBase <= 0.84,0.17545,0.98473,1.1163
MAJOR_LINE <= -0.16,0.0875,0.98469,1.11625
AvgEssential <= 0.656,0.11339,0.98425,1.11575
-0.017 < OWN_COMMIT <= 0.0235,0.41563,0.97637,1.10682
CountClassCoupled <= -0.35,0.1125,0.97619,1.10661
CountDeclInstanceVariable <= -0.04,0.10759,0.9751,1.10538
0.84 < RatioCommentToCode <= 1.57,0.19509,0.96568,1.09469
RatioCommentToCode > 1.57,0.1942,0.96552,1.09451
2.8 < CountLineComment <= 27.6,0.35848,0.96139,1.08984
