Antecedent,Antecedent Coverage %,Confidence,Lift
CountDeclMethodPrivate <= -0.73,0.07098,0.99371,1.09705
CountClassCoupled <= 0,0.17634,0.98987,1.09281
-0.025 < OWN_COMMIT <= 0.036,0.38304,0.98718,1.08984
CountLineComment <= 19.2,0.16786,0.9867,1.08931
CountClassBase <= 0.865,0.17366,0.97943,1.08129
CountOutput_Min > 2.5,0.18616,0.97842,1.08016
CountPath_Min > 1.815,0.1442,0.97833,1.08007
-0.145 < MAJOR_LINE <= 0.265,0.32589,0.96849,1.06921
19.2 < CountLineComment <= 27.9,0.24152,0.96673,1.06726
MINOR_LINE <= 1.05,0.25446,0.9614,1.06138
