Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= -0.3,0.11166,0.97984,1.11145
OWN_COMMIT <= -0.013,0.086,0.97906,1.11057
-0.013 < OWN_COMMIT <= 0.068,0.34174,0.9776,1.10891
MAJOR_LINE <= -0.105,0.09545,0.9717,1.10222
-16 < CountLineComment <= 25.5,0.31607,0.97151,1.102
-0.105 < MAJOR_LINE <= 0.395,0.33363,0.96626,1.09605
AvgEssential <= 0.816,0.14678,0.96626,1.09605
1.02 < MINOR_LINE <= 1.62,0.12382,0.96364,1.09307
CountClassBase <= 0.88,0.19541,0.96313,1.0925
MaxNesting_Mean <= 0.08,0.21837,0.96289,1.09222
