Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 16.9,0.12768,0.9965,1.11053
CountDeclMethodPrivate <= -0.225,0.07857,0.99432,1.1081
-0.025 < OWN_COMMIT <= 0.04,0.39107,0.99429,1.10807
MAJOR_LINE <= -0.17,0.09554,0.98598,1.09881
CountClassCoupled <= 0.5,0.2067,0.9784,1.09036
CountClassBase <= 0.865,0.15625,0.97714,1.08896
CountInput_Mean <= 1.13,0.2067,0.97192,1.08314
0.845 < RatioCommentToCode <= 1.605,0.19732,0.97059,1.08165
-0.225 < CountDeclMethodPrivate <= 0.12,0.49554,0.97027,1.0813
16.9 < CountLineComment <= 26.9,0.29241,0.96641,1.077
