Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 15.6,0.11607,1.0,1.10182
-0.0165 < OWN_COMMIT <= 0.0325,0.37232,0.99161,1.09257
MAJOR_LINE <= -0.16,0.08393,0.98936,1.0901
CountClassCoupled <= 0.54,0.1942,0.98851,1.08916
MaxNesting_Mean <= 0.05,0.23571,0.97917,1.07887
-0.16 < MAJOR_LINE <= 0.23,0.39643,0.9786,1.07824
CountInput_Mean <= 1.14,0.21071,0.97669,1.07614
15.6 < CountLineComment <= 27.6,0.31429,0.97585,1.07521
AvgEssential <= 0.58,0.1442,0.97523,1.07453
RatioCommentToCode > 1.63,0.19598,0.97494,1.07421
