Antecedent,Antecedent Coverage %,Confidence,Lift
AvgLineComment <= -0.14,0.10748,0.99583,1.10797
CountDeclMethodPrivate <= -0.37,0.09136,0.9951,1.10715
CountLineComment <= 6.6,0.08464,0.99471,1.10672
-0.022 < OWN_COMMIT <= 0.038,0.3923,0.99087,1.10245
0.865 < RatioCommentToCode <= 1.51,0.18451,0.98786,1.0991
MAJOR_LINE <= -0.22,0.10524,0.98298,1.09367
CountDeclInstanceVariable <= -0.54,0.11554,0.97674,1.08673
CountInput_Mean <= 0.82,0.1648,0.97554,1.0854
MaxNesting_Mean <= 0.04,0.23914,0.97378,1.08344
CountClassCoupled <= 0.35,0.1966,0.97039,1.07966
