Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.02,0.08839,1.0,1.11665
CountLineComment <= 15,0.14241,0.99687,1.11315
CountClassCoupled <= -0.1,0.11786,0.99242,1.10819
-0.02 < OWN_COMMIT <= 0.043,0.38884,0.98852,1.10383
MAJOR_LINE <= -0.175,0.10446,0.98718,1.10233
AvgEssential <= 0.68,0.09732,0.98165,1.09616
CountInput_Mean <= 1.28,0.19643,0.975,1.08873
MaxNesting_Mean <= 0.06,0.22589,0.97431,1.08796
-0.1 < CountClassCoupled <= 2.45,0.30045,0.97325,1.08678
CountClassBase <= 0.875,0.16027,0.97214,1.08555
