Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 14.4,0.12242,1.0,1.10069
-0.038 < OWN_COMMIT <= 0.036,0.39821,0.99324,1.09325
OWN_COMMIT <= -0.038,0.09283,0.99034,1.09006
MAJOR_LINE <= -0.23,0.10448,0.98712,1.08652
14.4 < CountLineComment <= 27,0.30717,0.98686,1.08623
MaxNesting_Mean <= 0.03,0.2287,0.98235,1.08127
PercentLackOfCohesion <= 3,0.21704,0.97934,1.07795
RatioCommentToCode > 1.615,0.19596,0.97712,1.0755
-0.6 < CountDeclMethodPrivate <= 0.12,0.48386,0.97683,1.07519
CountInput_Mean <= 0.9,0.18789,0.97136,1.06917
