Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 10.8,0.11518,0.99225,1.0976
-0.017 < OWN_COMMIT <= 0.043,0.38259,0.98483,1.08939
MaxNesting_Mean <= 0.045,0.23259,0.97505,1.07857
RatioCommentToCode > 1.72,0.19464,0.97477,1.07826
10.8 < CountLineComment <= 25.6,0.29866,0.97309,1.07641
0.89 < RatioCommentToCode <= 1.72,0.19509,0.96568,1.0682
-0.14 < AvgLineComment <= 0.38,0.32723,0.9618,1.06392
-0.195 < MAJOR_LINE <= 0.23,0.39732,0.9618,1.06391
PercentLackOfCohesion <= 2,0.24777,0.95856,1.06033
CountInput_Min > 1.915,0.20982,0.95745,1.0591
