Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.036,0.07321,0.9939,1.09403
-0.036 < OWN_COMMIT <= 0.028,0.4375,0.99082,1.09063
CountClassBase <= 0.9,0.17634,0.98987,1.08959
-0.35 < CountClassCoupled <= 2.1,0.32902,0.97286,1.07087
-2 < CountLineComment <= 25.5,0.34554,0.97028,1.06803
PercentLackOfCohesion <= 2.5,0.23304,0.96935,1.067
-0.96 < CountDeclMethodPrivate <= 0.2,0.5317,0.96725,1.06469
RatioCommentToCode > 1.805,0.19643,0.96364,1.06071
-1.2 < CountDeclInstanceVariable <= 1.45,0.37946,0.96353,1.06059
MaxNesting_Mean <= 0.01,0.26295,0.96265,1.05962
