Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 17.2,0.13831,0.99667,1.09958
OWN_COMMIT <= -0.024,0.09451,0.99512,1.09787
CountClassCoupled <= 0.35,0.19733,0.99299,1.09552
-0.024 < OWN_COMMIT <= 0.031,0.38774,0.99168,1.09407
CountClassBase <= 0.845,0.19871,0.99072,1.09302
MAJOR_LINE <= -0.15,0.09636,0.99043,1.0927
RatioCommentToCode > 2.3,0.18303,0.98992,1.09214
PercentLackOfCohesion <= 4.5,0.213,0.98268,1.08415
MINOR_LINE <= 1.08,0.23329,0.97431,1.07491
MaxNesting_Mean <= 0.03,0.24896,0.97407,1.07465
