Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.014,0.08147,0.99441,1.13966
-0.24 < CountDeclInstanceVariable <= 1.06 & -0.235 < AvgLineBlank <= 0.07,0.17797,0.98977,1.13434
-0.014 < OWN_COMMIT <= 0.043,0.39782,0.98627,1.13033
CountLineComment <= 19.8,0.1848,0.98276,1.1263
CountClassBase <= 0.934,0.15749,0.98266,1.12619
CountDeclMethodPrivate <= -0.565,0.0833,0.97814,1.12101
MaxNesting_Mean <= 0.04,0.23077,0.97436,1.11668
CountInput_Mean <= 0.98,0.18252,0.97007,1.11177
RatioCommentToCode > 1.84,0.1939,0.96948,1.11109
0.885 < RatioCommentToCode <= 1.84,0.18571,0.96814,1.10954
