Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 14.8,0.12634,0.99647,1.13534
OWN_COMMIT <= -0.018,0.08259,0.98919,1.12705
-0.018 < OWN_COMMIT <= 0.0315,0.38527,0.9861,1.12353
CountClassCoupled <= 0.2,0.18929,0.98585,1.12325
PercentLackOfCohesion <= 5,0.21205,0.98316,1.12018
CountDeclMethodPrivate <= -0.23,0.09554,0.97664,1.11275
RatioCommentToCode > 1.775,0.18884,0.974,1.10974
14.8 < CountLineComment <= 26.8,0.28973,0.97072,1.10601
CountOutput_Min > 2.125,0.16652,0.97051,1.10577
MaxInheritanceTree <= 0.915,0.16295,0.96986,1.10503
