test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
1170,0,7.0,0.0,1.0,7.0,0.0,2.0,331.0,10.0,0.0,35.0,58.0,0.61,1.0,86.0,3.0,3.0,15.0,2.0,2.8,0.0,3.6,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,6.0,0.612187420801046,0.387812579198954
1170,1,22.0,1.0,4.0,5.0,1.0,3.0,696.0,1.0,0.0,12.0,8.0,1.36,1.0,86.0,5.0,0.0,1.0,1.0,5.4,0.0,4.8,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,2.0,0.9500199751691825,0.04998002483081755
1170,2,41.0,0.0,9.0,8.0,0.0,15.0,657.0,1.0,0.0,26.0,1.0,0.27,0.0,96.0,2.0,0.0,1.0,1.0,3.7,1.0,4.6,2.0,1.0,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.9962493806692451,0.0037506193307549635
1170,3,12.0,5.0,1.0,2.0,3.0,1.0,134.0,7.0,0.0,14.0,53.0,0.27,0.0,86.0,4.0,1.0,6.0,2.0,3.2,0.0,2.5,0.0,1.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.732609667904899,0.267390332095101
1170,4,11.0,0.0,1.0,0.0,2.0,3.0,242.0,1.0,0.0,0.0,40.0,0.19,3.0,0.0,3.0,0.0,42.0,1.0,3.5,0.0,11.8,1.0,1.0,0.9,0.0,0.0,0.0,1.0,0.0,3.0,0.9006473541600593,0.09935264583994076
1170,5,5.0,2.0,1.0,11.0,1.0,5.0,500.0,3.0,1.0,15.0,40.0,1.14,0.0,94.0,2.0,0.0,26.0,1.0,3.2,1.0,2.9,1.0,1.0,0.6,14.0,0.5,0.0,2.0,3.0,5.0,0.8533330173327933,0.14666698266720674
1170,6,2.0,1.0,1.0,2.0,3.0,4.0,162.0,2.0,0.0,3.0,23.0,1.21,0.0,66.0,2.0,1.0,4.0,2.0,10.7,0.0,2.3,0.0,1.0,0.4,0.0,0.0,0.0,4.0,0.0,1.0,0.8925591481842258,0.10744085181577426
1170,7,17.0,0.0,17.0,4.0,0.0,27.0,503.0,1.0,0.0,15.0,1.0,0.31,0.0,88.0,2.0,0.0,1.0,1.0,5.3,3.0,8.1,2.0,1.0,3.3,1.0,1.0,0.0,1.0,1.0,1.0,0.9948905774963155,0.0051094225036844845
1170,8,6.0,4.0,1.0,0.0,3.0,1.0,87.0,16.0,19.0,7.0,27.0,0.09,3.0,92.0,3.0,8.0,28.0,2.0,3.1,0.0,5.6,0.0,1.0,0.7,0.0,0.0,0.0,1.0,0.0,2.0,0.9151189487373396,0.08488105126266043
1170,9,7.0,0.0,1.0,1.0,1.0,1.0,130.0,5.0,5.0,6.0,48.0,0.16,1.0,97.0,4.0,1.0,41.0,2.0,3.0,0.0,4.8,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.5544637171015621,0.44553628289843794
1170,10,0.0,0.0,1.0,5.0,5.0,11.0,779.0,3.0,0.0,1.0,23.0,7.02,0.0,94.0,1.0,6.0,7.0,2.0,5.3,0.0,1.6,1.0,1.0,0.0,84.0,0.7,0.0,5.0,2.0,8.0,0.9324881443423328,0.06751185565766718
1170,11,0.0,1.0,1.0,5.0,29.0,9.0,384.0,4.0,1.0,3.0,33.0,0.75,1.0,97.0,3.0,1.0,34.0,2.0,4.7,1.0,6.2,1.0,1.0,1.5,65.0,0.5,0.0,4.0,4.0,8.0,0.7422125526796157,0.2577874473203842
1170,12,5.0,2.0,1.0,11.0,1.0,5.0,498.0,3.0,1.0,15.0,40.0,1.13,0.0,94.0,2.0,0.0,27.0,1.0,2.9,1.0,2.9,1.0,1.0,0.6,162.0,0.5,0.0,2.0,5.0,4.0,0.9207096600190771,0.07929033998092291
1170,13,13.0,0.0,14.0,2.0,0.0,21.0,305.0,1.0,0.0,12.0,1.0,0.26,0.0,86.0,2.0,0.0,1.0,1.0,4.8,3.0,7.0,1.0,1.0,4.1,0.0,0.0,0.0,2.0,0.0,0.0,0.9967169463990557,0.003283053600944264
1170,14,33.0,0.0,5.0,0.0,0.0,8.0,295.0,1.0,0.0,4.0,1.0,0.19,0.0,97.0,2.0,0.0,1.0,1.0,3.1,1.0,3.2,1.0,1.0,2.1,0.0,0.0,0.0,2.0,0.0,1.0,0.9941733607583315,0.005826639241668475
1170,15,7.0,0.0,1.0,2.0,1.0,2.0,106.0,2.0,0.0,1.0,14.0,0.24,3.0,90.0,3.0,0.0,26.0,2.0,4.8,0.0,9.8,1.0,1.0,1.3,0.0,0.0,0.0,1.0,0.0,2.0,0.8548529589988041,0.14514704100119588
1170,16,2.0,0.0,3.0,2.0,12.0,14.0,247.0,1.0,0.0,0.0,10.0,0.99,4.0,75.0,1.0,0.0,0.0,1.0,4.2,2.0,2.7,1.0,1.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.9928643392000295,0.0071356607999705345
