test_idx,best_mean,best_min,best_max,n_changed,n_pool_rows,candidate_id
46,1.290474467200133,1.0097055636498804,1.6458776768842476,2,27,0.0
65,6.255428865159484,5.906622441600526,6.503719265398335,2,9,0.0
147,4.765791250959137,4.27521414499315,4.999163252266561,2,19,0.0
148,1.0527774337556728,0.9217576395358709,1.3585487161103602,2,34,0.0
154,1.6767341931432953,1.3978025145399051,2.032708475272892,2,27,0.0
218,0.6875909023266571,0.007237344698645098,0.780185758513932,1,1564,0.0
225,0.785203345851422,0.5293754016425852,1.0325949146823865,2,13,0.0
230,0.6803062547214849,0.0,0.7719298245614035,1,1564,0.0
326,0.5893483142546276,0.3823719786379544,0.8140480844264218,2,13,0.0
359,0.6257126043864353,0.36128508779670065,0.9719192961517401,2,20,0.0
379,0.31352820134989917,0.015189873417721616,0.8962025316455741,1,278,0.0
389,8.475273342045085,8.165873985113365,8.768729631791537,2,27,0.0
393,0.7836971435627836,0.48323072219919605,1.0564039925352775,2,13,0.0
427,0.24468864468864468,0.04444444444444445,0.9555555555555556,1,91,0.0
502,0.30858682850560254,0.2364638119356987,0.8700721570918903,2,21,0.0
503,1.40247177701154,1.133638324964217,1.5795027899044451,2,14,0.0
505,3.666431480938717,3.2020445583427115,3.926638332359614,2,6,0.0
695,3.5842111299918264,3.2821577896729233,3.934634278188659,2,13,0.0
719,0.4,0.0,1.0,2,5,0.0
727,0.5794988499440255,0.5420739114557656,1.213092650382974,2,79,0.0
737,1.1613478269548538,0.2631578947368423,1.2631578947368423,1,1564,0.0
757,0.6989894548063172,0.6533540759075128,1.4271142992480421,2,97,0.0
788,3.999999999999999,3.4999999999999996,4.499999999999999,1,20,0.0
832,7.151410565168379,6.778322224113643,7.34551031168906,3,6,0.0
834,0.6182539682539684,0.22222222222222213,1.222222222222222,1,70,0.0
886,0.2968538866730893,0.0446901085959982,0.6978398910476672,2,17,0.0
913,4.962746341829823,4.56410563605937,5.227747002900588,2,13,0.0
914,0.3460109666893967,0.1607006366471559,0.6528436021026325,2,15,0.0
991,2.7652934154803033,2.2590266230503167,2.9489264954178958,2,51,0.0
1028,1.8157894736842106,1.3333333333333337,2.3333333333333335,1,19,0.0
1093,2.251172421656361,1.754545549089035,2.514368529629055,2,20,0.0
1103,8.440862566554058,7.648529270389178,8.631338250816036,2,6,0.0
1105,17.530095426845755,17.087496541261885,17.744115325647407,2,17,0.0
1134,0.815598469383792,0.3322599643546178,1.0148990622780614,2,114,0.0
1309,2.1666666666666665,1.833333333333333,2.8333333333333335,1,26,0.0
1318,4.502517696109371,3.918987341772171,4.918987341772171,1,278,0.0
1335,0.6334627645026074,0.46177259209870397,1.1100200806152785,2,21,0.0
1390,1.987998510982978,1.659324258086056,2.3091274576923695,2,14,0.0
1496,24.019402635515515,23.683892704102405,24.26607260460525,3,7,0.0
1506,6.735678282435975,6.056671539399057,6.958205813581629,2,16,0.0
1582,5.533070916932303,5.10720650205285,5.959442697514364,2,8,0.0
