test_idx,best_mean,best_min,best_max,n_changed,n_pool_rows,candidate_id
56,0.5696377696377696,0.2814814814814815,1.2814814814814817,1,91,0.0
65,0.6214006893031307,0.5614718528849922,1.225820517232389,2,19,0.0
104,1.0431972844493183,0.7578077269373051,1.679957045057017,2,86,0.0
147,3.058894121270256,2.7534062457049013,3.324565598316431,2,34,0.0
148,0.7127727888838586,0.6681955490228683,1.4343716985008002,2,97,0.0
149,1.9615817938136315,1.5781712484563992,2.2296809056585754,2,13,0.0
154,0.7193561589558803,0.4322102735702508,0.9836733812705235,2,13,0.0
157,1.9847448558030436,1.6557542288547493,2.3065645387323093,2,14,0.0
203,1.5269515605238875,1.0662291909923942,1.8012256558521484,2,18,0.0
225,1.20057637603675,0.9914676796967757,1.4487363074251862,3,27,0.0
359,2.1012100306704107,0.7955741004460408,2.6280496181365285,2,23,0.0
379,0.5705128205128206,0.16666666666666669,0.8333333333333334,1,26,0.0
431,0.8056970273698741,0.6147488882640233,1.3645152602427693,2,19,0.0
505,5.7258647694847795,5.4882512524559806,6.141538881166754,2,19,0.0
725,1.2789070715092787,0.8141069224264896,1.5568595083896417,2,18,0.0
727,7.1753146156373475,6.748974293620839,7.422489982584076,2,89,0.0
737,6.937404643075194,6.477513057192683,7.384658370351771,2,207,0.0
754,0.548020663173286,0.41277743357712826,1.1076648413635863,2,19,0.0
756,3.0000000000000004,2.6666666666666665,3.666666666666666,1,26,0.0
771,0.7131289357858505,0.6592055308819852,1.4306213535330858,2,97,0.0
773,0.8200877642004315,0.767814251401121,1.7678142514011213,1,183,0.0
884,0.3600654545963186,0.05613709324189251,0.6426428558870475,2,86,0.0
886,4.002495605908161,3.6566865530694894,4.308088131900169,2,13,0.0
913,7.413193797040316,6.9516164123449595,7.861391807848775,2,207,0.0
975,0.35294117647058826,0.0,1.0,1,17,0.0
991,1.4790294509109183,1.1821041062517361,2.039036598475121,2,15,0.0
1009,5.11946522849888,4.797327317189509,5.750329209766161,2,106,0.0
1028,1.0981899322180113,0.20000000000000012,1.2000000000000002,1,1564,0.0
1093,1.759268610893052,1.470595877952074,2.138987084644986,2,27,0.0
1103,1.5365505803542179,1.3148723012968604,1.7403620886693751,2,26,0.0
1105,0.6973262041189161,0.5567488832575747,1.2790904427735648,2,79,0.0
1134,0.3844400925484151,0.23013120381534447,0.8792616263143205,2,86,0.0
1169,3.420613657365024,3.1181430100594656,3.7749276649727417,2,13,0.0
1309,1.8429955600658272,1.529296125706174,2.468962343554469,2,106,0.0
1318,2.0898826621165205,1.7602086952057383,2.4142825660305114,2,14,0.0
1335,0.8268792739456031,0.4748690538384405,1.1231423031254537,2,153,0.0
1366,8.777687404117058,8.19214905204477,8.92628852072335,2,9,0.0
1429,4.664233548682806,4.153311931459038,5.338539126015657,2,5,0.0
1496,3.257373559807375,2.9544757859959483,3.615890777172,2,13,0.0
1583,2.351581169290171,1.8134989935161603,2.5540698262502874,2,20,0.0
1594,0.5098205625367462,0.2737785271639131,0.7814019824624664,2,13,0.0
1595,0.5731736630930027,0.24842292324447604,0.9597847144616193,2,65,0.0
1598,2.954755355476876,2.7383058893880747,3.2711252777036175,2,16,0.0
1600,0.21353549064605945,0.05510407619498144,0.7525927769185763,2,65,0.0
1601,0.9090526454646547,0.40177801896061477,1.1045930409718876,2,5,0.0
1712,5.054636714516306,4.802700128821634,5.4839727854122415,2,19,0.0
1721,2.1012100306704107,0.7955741004460408,2.6280496181365285,2,23,0.0
1722,3.7730581582085003,3.471245649682434,4.128414890682834,2,13,0.0
1735,0.486336524883988,0.23919725955346294,0.735452141991895,2,13,0.0
67,6.827692859230614,6.508542439767528,7.174215123747572,2,19,0.0
