min,max,mean
0.07885615040732402,0.7228199269246824,0.23839129859207478
0.0006265664160401063,0.7982456140350875,0.05436689549961859
0.0981308411214953,0.9018691588785046,0.43153010598493463
0.27248232011731666,0.7517564688038346,0.5600012230924724
0.0,0.8571428571428572,0.2943048043270761
0.21516312208534952,1.0585530889828656,0.6160112150119832
0.0,0.8571428571428572,0.2943048043270761
0.0,0.8571428571428572,0.2943048043270761
0.14249117634492486,0.9618612152517846,0.3379979834261022
0.000579170969688667,0.5550360516499812,0.07681017610831034
0.2919497441371518,0.7316850494687284,0.4744337485011313
0.0,0.5555555555555556,0.13424124513618677
0.06468227263910142,0.5368517389073831,0.2459959164817373
0.3992937710341895,0.9808560282950827,0.7054726537154217
0.2450483748520543,1.077886654464518,0.639977534168332
0.22632004746909082,0.6914717499188927,0.42641537936215596
0.4470816354251668,0.8727850601555923,0.6039855720521056
0.7354695935332111,1.2409377329043088,0.9764690737187948
0.7468323699242139,1.1732068614321407,0.9348053044889905
0.20846653961444875,1.010700734616309,0.6538256056754197
0.47852325812967667,1.154229551170653,0.8639354553715607
0.20537752461222275,0.9666013649163582,0.6185969187925306
0.5694959644798154,0.9330315350733936,0.6857397190076587
0.19304378623459212,0.5204090343683883,0.33825961307524616
0.2554448526307153,0.5813652610862609,0.3740695430778468
0.621703898011363,0.981668507705661,0.7897651480595356
1.9678116936628167,2.5349127757158056,2.2090695115592176
0.18852191131929263,0.5245787324130421,0.31611362918351343
0.8503813670705314,1.2894919322684877,1.0848106576797816
1.1079812210890245,1.5146022842874411,1.344218037830552
0.6312600253526436,1.1177417329859145,0.868185244422555
0.14875834621075443,0.5918417219143552,0.3195336672770734
1.901709189868972,2.44336993955561,2.2392346302567385
0.15322354008059416,0.48208587813961384,0.3135796504446034
1.0324768321822988,1.5107129489298783,1.3231271639200053
0.3768313922727355,1.0135369354531698,0.6386532345868111
0.5903828365192825,1.108336617817457,0.7261351773439347
0.45283905795241314,0.9791050927508154,0.6717682703438372
0.6910671195011566,1.390119076587767,0.9584303794828115
0.13046134216680766,0.8422117464853534,0.5544719302362284
1.6814938116553764,2.3804918654534997,1.8641246490307921
0.24937152245974845,0.6701529840619037,0.4509880360053402
1.7544765614041438,2.217051497889381,1.9306252298911502
1.1772051160244463,1.813857349434299,1.3762931364630795
0.9024673793361071,1.4506589310869822,1.0973970927403207
1.4240553385680519,1.9190522934624525,1.6859382150893951
0.8094058133356136,1.2330538432314568,1.043212494211187
1.5033498759152217,1.9554142538769148,1.678545576353431
0.6959115311981439,1.2943812945256186,1.0222864518683747
0.38418642747348614,0.8307847675938812,0.508214312346211
1.1743725578312434,1.793313547032563,1.304229786040271
0.7176612286673306,1.4006695700157663,1.030522513114445
0.39264351768234734,1.0856118069817744,0.5219356244741512
0.4724792339962706,0.871989418222767,0.601105149407014
1.1725576029822011,1.5633649218772399,1.3101953188525723
0.8752416109972435,1.4682289864734017,1.1641163681246138
1.0986197308160968,1.5650096347822162,1.2777751493964402
0.35540742959875915,0.7905528283339441,0.5064917817654826
0.8519913389179383,1.0864796991890167,0.96610932863215
0.48359702001706073,1.3501779699715517,0.7188398305500682
2.3436174142227912,3.0254684059074948,2.8034392692807497
1.9843735927973563,2.5484127476108807,2.3442246461578686
1.5910959449447357,2.2804258024797233,1.8058783008411448
0.434805729848642,0.9335556323731483,0.6746044167992439
0.3600016478328172,0.7667885089413515,0.5515831181791255
0.3001815688803987,0.760923378692683,0.5976346819359188
0.2912217308537598,0.5754355809241481,0.41777606390401334
0.5746900374117638,1.0421356581491001,0.7711795752711085
1.0587103378050928,1.570757956063207,1.3466798676207277
1.074977421198989,1.5536327282305014,1.2147050508956732
1.306951975332121,1.8600678933859571,1.51239383021324
0.8868949815002962,1.7483212821419292,1.1404402899803774
0.8007147541417754,1.3409969504169887,1.0408363134872436
0.730449025062866,1.3105042410123093,0.8273828436062881
0.9816344698531178,1.647744411681697,1.171755626488304
0.6316227038877233,1.4216171600666998,0.8619500483037126
1.7012917060780017,2.338352755436749,1.924942605812266
2.99041694992209,3.5739706766015544,3.291902042719443
0.0304950038874654,0.8345091715379963,0.4055951598791464
0.013350286077558827,0.8544183089637634,0.42536309774870223
0.01912632821723751,0.8231404958677685,0.3943071131143811
0.028335301062573686,0.6729634002361273,0.24611337691290788
0.310780858678827,0.6457216922530372,0.4150023572749736
0.2983189835451459,0.7883280976099347,0.4411275774429731
0.2461794815286635,0.6876290831779267,0.409460739610837
0.9184838388733837,1.298091922248027,1.0230067292583418
0.47603291451606466,0.8661661158967944,0.729924362634018
0.841943138526592,1.2585930852145768,1.0290171016509584
1.0465363023064176,1.4079128531036207,1.246647675701996
1.3913263665709363,1.956015930624979,1.6314068139747109
0.13441406704387057,0.9070502478126785,0.32766180533982314
0.8920385128301195,1.492179012536271,1.160028072804136
0.37121345078411,0.8977880224806882,0.6060094665058781
1.287685570355008,1.7413580319313253,1.5147183668199067
1.8173622952326915,2.4579871811667413,2.176378394511205
0.12244128311065622,0.8922832948327529,0.29421371662474183
4.28266395524441,5.038088483109253,4.676999766100644
1.0175763972903966,1.8157382400491242,1.174537400604091
0.6918296729213206,1.2947656078518337,0.9148298117731878
1.040874709821856,1.9134040990343626,1.2433833831798897
0.061034833134700185,0.9381595138992225,0.5377355056614289
0.5589995381014068,1.2187015551817195,0.9017357654241234
