min,max,mean
0.0,0.6927718046336632,0.24216931888876805
0.0,0.8,0.2362637362637363
0.0,0.7,0.14835164835164835
0.5128436489555637,1.2515275025830404,0.8960792625302131
0.3861491136662702,1.0665629289880931,0.7218499101270444
0.0,0.7500000000000001,0.20024875621890548
0.35339201613515225,1.2149362476872143,0.7193317703529343
0.15313224663436376,0.8225081223924502,0.642433164646285
0.0,0.7600250626566415,0.017362427808652058
0.0071099653859868035,0.5984951851568728,0.2554834767454906
0.0,0.8,0.2362637362637363
0.07470073622809788,0.873314350826712,0.31499131280140424
0.12499999999999994,1.125,0.5033212560386473
0.47273243649692337,2.324155749063166,1.800309228049168
3.4881359852731406,4.431516518997446,3.938122014280631
4.263289190894951,4.805478382433639,4.542178175917514
0.12437363023527284,0.8266261393426134,0.44487550197174497
0.2872581459118182,1.020918468621223,0.5725335183897721
1.940063215337418,2.744468462692401,2.341944251059009
0.4691304075299092,1.2150594222217614,0.7802477618817518
0.01885021906258207,0.6028068927415536,0.16120019333702912
0.09317374677699507,0.6790222904391245,0.31619165786635367
0.026942355889724313,0.8728070175438595,0.12838999673095777
0.26343141930269753,0.9779082220606651,0.6008758129026031
0.6779651262086792,1.691629422902906,1.3601864198819653
0.04347826086956524,0.9130434782608696,0.2072357981593145
1.089809776340278,1.5874400086883065,1.3165678723047367
0.007238481409881732,0.6565881182090995,0.0716148758350133
1.0162298278412403,1.9818425716813688,1.4231519263808265
0.29272931634084004,0.7788003634642475,0.5141156376350261
0.010912698412698475,0.8680555555555554,0.5059166088986562
0.23501657424620342,0.9400662969848137,0.5071964711879376
0.010912698412698475,0.8680555555555554,0.5059166088986562
0.29438090942188605,0.7113366535507174,0.5646070690852796
0.09233526816761008,0.7980566352708709,0.2794981424901842
0.4982859593523791,1.0733560796017059,0.856600258113024
0.0,0.8,0.2362637362637363
40.28233994670009,40.77002739216704,40.59712058857166
0.0,0.6719199144186666,0.23582754466485156
0.9265149768790264,1.5209854939009786,1.1239967996264646
0.0,0.7,0.14835164835164835
0.04984612256607081,0.691594831839514,0.3049454361828644
0.35500667263441155,0.8623457361169392,0.6611045759698814
0.19446922855318022,1.0165575700634013,0.4583189192211908
0.12173039365207672,0.6613142937873749,0.3485402849117039
0.2852198341159451,1.0734109492050774,0.5463718665714447
0.0,0.5555555555555556,0.13424124513618677
0.01664656461645249,0.5999972967706176,0.25636153727288763
0.022619047619047424,0.9226190476190473,0.5191184508871161
0.057298675764451475,0.7153352726964192,0.24014890897741603
0.28571428571428586,1.285714285714286,0.7670807453416153
0.012553817978105695,0.4769001948440735,0.16816289361957604
1.3185135617905666,1.7021081664060547,1.5450425612126568
0.020276952903670847,0.5791236956811953,0.14262614936342186
0.022619047619047424,0.9226190476190473,0.5191184508871161
0.013613801486924404,0.689862718780988,0.2685829441949076
