test_idx,best_mean,best_min,best_max,n_changed,n_pool_rows,candidate_id
39,5.711538461538462,5.0,6.0,1,26,0.0
41,5.900051356878043,5.7429219601567745,6.345473814669766,2,20,0.0
46,4.042731912272953,3.459201557935752,4.459201557935752,1,278,0.0
56,7.711538461538462,7.0,8.0,1,26,0.0
65,10.444878723961919,9.987294428289934,10.792107004846738,2,31,0.0
104,3.654381973748092,3.1304951684997047,3.9999999999999996,2,5,0.0
127,2.775935417628351,2.1924050632911496,3.1924050632911496,1,278,0.0
147,1.456816782628706,1.225793930394864,1.7561762415874362,2,55,0.0
149,8.94180514900567,8.483924418133956,9.28873699469076,2,31,0.0
154,2.7674965990629508,2.1839662447257493,3.1839662447257493,1,278,0.0
203,6.553871868112871,6.109779019554931,6.776365626918997,2,17,0.0
230,6.279999999999999,5.799999999999999,6.8,1,5,0.0
246,2.8738567283295753,2.5704844038071166,3.143335606821945,2,34,0.0
359,4.128848810872801,3.589127040431647,4.563355655719292,2,15,0.0
393,8.044871794871797,7.333333333333334,8.333333333333334,1,26,0.0
427,0.9329780764502312,0.8807045636509209,1.880704563650921,1,183,0.0
725,1.1697942092325522,0.7311765477760055,1.4849538102433417,2,252,0.0
726,2.0794894105930815,1.909266389894836,2.47630192390709,2,22,0.0
832,6.211538461538462,5.5,6.499999999999999,1,26,0.0
866,2.5042016806722693,2.142857142857143,3.142857142857143,1,17,0.0
886,3.2115384615384617,2.5000000000000004,3.5000000000000004,1,26,0.0
991,2.143024025223285,1.559493670886084,2.559493670886084,1,278,0.0
1009,1.174271898715793,0.7047299449448798,1.4802956352652112,2,5,0.0
1093,6.610670519908297,6.2643932627844885,6.880954947069961,2,6,0.0
1134,3.088191830608805,2.7896228093695488,3.362178284474635,2,34,0.0
1169,5.711538461538462,5.0,6.0,1,26,0.0
1318,0.3308684988568439,0.1668074828128072,0.5709017090173761,2,20,0.0
1326,15.348258624341065,14.950243492950262,15.805594932085695,2,12,0.0
1390,1.5,1.0,2.0,1,10,0.0
1496,2.826190476190477,2.222222222222222,3.2222222222222223,1,70,0.0
1504,0.5251933251933253,0.23703703703703705,1.2370370370370372,1,91,0.0
1601,2.5613872250977154,2.1794494717703365,2.839454172900137,2,8,0.0
1735,5.690171768781562,5.438869479761456,6.232808894080445,2,27,0.0
1765,0.6491228070175439,0.16666666666666677,1.1666666666666667,1,19,0.0
43,5.663767421510405,5.283463474618037,5.909269436872856,2,5,0.0
153,4.734632964034633,4.562265870223916,4.788068581314552,2,7,0.0
212,3.243464151401234,2.936578054401731,3.693082506168192,2,10,0.0
228,4.7021712401447875,4.2134691542776945,5.056942839297496,2,25,0.0
259,5.0357142857142865,4.2857142857142865,5.2857142857142865,1,18,0.0
523,10.81189031503399,10.22291882086284,11.047181886526165,2,23,0.0
739,2.6879842092606276,2.4034549599859054,2.967241357994955,2,9,0.0
746,11.324424673146353,11.147098837814259,11.893735220694968,2,5,0.0
776,2.8787878787878793,2.666666666666667,3.6666666666666665,1,11,0.0
789,3.028386074948166,2.522399651125888,3.501785258978628,2,8,0.0
855,5.047619047619049,4.42857142857143,5.42857142857143,1,18,0.0
893,20.05157373365995,19.739720506039742,20.478123335734054,2,5,0.0
80,2.251955757788268,1.6734432277893698,2.476576914331022,2,23,0.0
104,14.669294030410642,14.099059497251199,14.844136343572067,2,15,0.0
147,7.1208508979434555,6.5287436802792485,7.603854363572556,2,7,0.0
166,2.2642857142857142,1.4285714285714282,2.428571428571428,1,20,0.0
172,2.336911054494309,1.844572457031306,2.568019242551013,2,24,0.0
192,4.301456721583306,3.7857896652918406,4.57055626720419,2,13,0.0
195,5.306878306878308,4.571428571428571,5.571428571428571,1,27,0.0
