"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.54 < CountClassCoupled <= 1.82'","b'target = 0'",0.19688,441,0.19598,439,0.99546,0.01299,1.07101,2.01521e-13,0.92946,2082
"b'000001'","b'-0.34 < Del_lines <= 0.72'","b'target = 0'",0.82634,1851,0.8183,1833,0.99028,0.05025,1.06543,2.3642e-95,0.92946,2082
"b'000002'","b'1.82 < CountClassCoupled <= 3.54'","b'target = 0'",0.20893,468,0.20625,462,0.98718,0.01206,1.0621,2.27375e-10,0.92946,2082
"b'000003'","b'CountClassCoupled <= 0.54'","b'target = 0'",0.19554,438,0.19241,431,0.98402,0.01067,1.05869,1.30177e-08,0.92946,2082
"b'000004'","b'1.12 < RatioCommentToCode <= 2.25'","b'target = 0'",0.19688,441,0.1933,433,0.98186,0.01032,1.05637,5.37558e-08,0.92946,2082
"b'000005'","b'0.795 < AvgCyclomaticModified <= 1.105'","b'target = 0'",0.44554,998,0.43661,978,0.97996,0.0225,1.05433,4.95735e-19,0.92946,2082
"b'000006'","b'RatioCommentToCode > 2.25'","b'target = 0'",0.19955,447,0.19509,437,0.97763,0.00961,1.05182,6.67583e-07,0.92946,2082
"b'000007'","b'OWN_LINE > 0.946'","b'target = 0'",0.19955,447,0.19509,437,0.97763,0.00961,1.05182,6.67583e-07,0.92946,2082
"b'000008'","b'PercentLackOfCohesion <= 2.5'","b'target = 0'",0.23661,530,0.2308,517,0.97547,0.01089,1.0495,1.69636e-07,0.92946,2082
"b'000009'","b'-0.26 < CountDeclInstanceVariable <= 0.88'","b'target = 0'",0.30491,683,0.29554,662,0.96925,0.01213,1.04281,1.5959e-07,0.92946,2082
