,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE
1959,2.0,0.0,1.0,0.0,0.0,11.0,107.0,1.0,0.0,3.0,4.0,1.45,0.0,61.0,2.0,0.0,7.0,1.0,4.0,1.0,2.0,1.25,0.0,220.0,1.0,0.0,0.733990147783251
1955,50.0,0.0,1.0,59.0,1.0,3.0,460.0,3.0,0.0,18.0,24.0,0.5,1.0,97.0,2.0,0.0,8.0,1.0,4.54054054054054,1.0,0.0,0.564102564102564,0.0,1604.0,1.0,0.0,0.929274292742927
1956,1.0,0.0,1.0,0.0,0.0,12.0,107.0,1.0,0.0,4.0,4.0,1.26,0.0,40.0,2.0,0.0,0.938388625592417,1.0,5.0,1.0,2.0,1.42857142857143,1.0,244.0,4.0,0.0,6.0
16,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,6.0,5.0,4.0,0.0,0.0,1.0,129.0,1.0,1.0,38.0,28.0,0.18,0.0,94.0,1.0,1.0,0.0,2.0,8.5,0.0,1.0,1.30952380952381,0.0,10.0,0.331553398058252,0.0,1.0
23,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1.0,0.0,1.0,0.0,0.0,3.0,83.0,1.0,2.0,11.0,12.0,0.39,1.0,74.0,1.0,2.0,12.0,2.0,4.73333333333333,1.0,0.0,1.05882352941176,0.0,0.0,0.288235294117647,0.0,2.0
67,5.0,4.0,2.0,1.0,0.0,2.0,104.0,1.0,2.0,20.0,14.0,0.36,0.0,91.0,1.0,1.0,0.0,1.0,5.04,2.0,1.0,1.0,0.0,133.0,0.562780269058296,0.0,1.0
96,1.0,0.0,1.0,21.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.92,0.0,100.0,1.0,0.0,0.478260869565217,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
48,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8.0,5.0,1.0,3.0,0.0,0.0,60.0,1.0,2.0,2.0,86.0,0.06,0.0,97.0,3.0,1.0,12.0,4.0,5.91089108910891,0.0,1.0,1.12621359223301,0.0,17.0,0.49563838223632,0.0,1.0
60,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2.0,23.0,1.0,14.0,0.0,1.0,674.0,1.0,0.0,14.0,2.0,0.86,0.0,91.0,1.0,0.0,6.0,2.0,5.14814814814815,0.0,1.0,0.482758620689655,0.0,0.0,0.881547139403707,0.0,4.0
56,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1.0,1.0,2.0,6.0,0.0,6.0,122.0,1.0,10.0,11.0,0.0,0.79,1.0,84.0,1.0,0.0,0.838926174496644,1.0,5.75,2.0,1.0,1.8,0.0,0.0,5.0,0.0,5.0
34,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,25.0,18.0,2.0,13.0,0.0,1.0,199.0,1.0,5.0,28.0,35.0,0.2,0.0,94.0,1.0,1.0,0.0,1.0,6.68674698795181,0.0,0.0,0.670588235294118,0.0,26.0,0.631297709923664,0.0,1.0
129,,,,,,,,,,,,,,,,,,,,,,,,,,,
