min,max,mean
0.0,2.0,0.26277372262773724
0.0,2.0,0.16258351893095768
0.0,2.0,0.26277372262773724
0.0,2.0,0.26277372262773724
0.0,2.0,0.26277372262773724
0.0,2.0,0.26277372262773724
0.0001823472949610272,2.0,1.690483187341243
0.0,2.0,0.26277372262773724
0.0,2.0,0.26277372262773724
0.0,2.0,0.26277372262773724
0.0,2.0,0.26277372262773724
0.0,2.0,0.26277372262773724
0.0,2.0,0.26277372262773724
0.0,2.0,0.26277372262773724
0.0,2.0,0.26277372262773724
0.0,2.0,0.26277372262773724
3.291487243428648e-06,1.999999861862222,1.4653903323919975
0.0,2.0,0.26277372262773724
0.005491529934975481,1.9953891214154043,1.5668662715863921
5.408270543172389e-05,1.995366075160264,0.359636660071626
0.0,2.0,0.26277372262773724
0.0,2.0,1.6156521739130434
0.0,2.0,0.26277372262773724
0.0022148421433911825,1.9977851578566088,0.3124883759871771
0.0,2.0,0.26277372262773724
1.6188626641433501e-06,1.9999565875322918,0.4363316871774875
0.0,2.0,0.26277372262773724
0.07420329285381211,1.9903320339666,1.3987112705468085
0.0,2.0,1.8374164810690423
0.0025853322787673383,1.999999713387124,1.602702273785527
0.0,2.0,1.6381798002219756
0.0,2.0,1.7081930415263749
0.0006851662332330033,1.9999646936289546,1.6604619209750309
0.0,2.0,0.3022432113341204
0.0,2.0,1.7081930415263749
0.016507619308771426,1.9999148882907276,1.5879063384216723
0.01949829652225199,1.9981913621682361,1.5828563377837326
0.0014086062022031776,1.9999784241313625,1.5895394126370368
0.08033982324026945,1.9996686059265358,1.6378455594843373
0.023446521888664473,1.9993455160659122,1.5899170807840046
0.00027454509920588066,1.9999973817842878,1.2850454969301235
0.0,2.0,1.7424547283702214
0.0063151286573404075,1.9991478127381819,1.4465558561298038
0.0013547569173759655,1.999218312795189,0.7500734558275566
0.0,2.0,1.2619926199261993
0.0031063914110432966,1.9922695367370147,1.2789405069310047
0.0,2.0,0.7380073800738007
0.03861857907168054,1.9999224750030045,1.740213836633128
7.759515202598877e-07,1.9999999993534567,1.4631834261754808
0.0015308865440273323,1.999342655662985,0.7515625896866542
0.0,2.0,1.6470588235294117
0.0,2.0,1.6470588235294117
4.400865115095076e-05,1.9999998709485336,1.4584045824354417
0.0017548378938511133,1.9999923652874048,1.4588157973708458
0.001997842697739949,1.999597342859572,0.7551501548737374
0.0019691511605361978,1.9995843066049908,0.7549422822938725
0.00047527894100152235,1.999990121063314,1.4590601218760697
3.9595617273735506e-05,1.9999847929042407,1.4065102724659704
0.006607765783063657,1.9991637971951266,1.346686558454574
0.0,2.0,0.7380073800738007
0.003366196686949152,1.9966338033130508,1.4340421074461303
0.0,2.0,1.2619926199261993
0.009882875464756524,1.999951651170071,1.3617877879615736
0.00037563493772807544,1.9999883030846226,1.242782511148165
0.00486387777183217,1.9997031235055633,1.4627999292801817
0.0001293512322521062,1.9999630035562705,1.3018534709999559
0.0001125629427867203,1.999976657467704,1.4209147143343641
0.001000272373488098,1.999589268677707,1.475206901927795
0.0,2.0,1.7424547283702214
0.0,2.0,0.7380073800738007
0.0,2.0,0.7380073800738007
0.000500439407662534,1.9999902316625908,1.4591532167101902
0.0,2.0,0.35294117647058826
0.0013846991750356974,1.9992407723808188,0.7503329620510343
0.0010797950529126688,1.9995589687355162,1.5531298581968387
0.018099727300695867,1.9993153930513106,1.316304187103827
0.0,2.0,0.7380073800738007
0.00018083471098861992,1.9992605019761605,1.4797867559761009
0.0,2.0,1.7424547283702214
0.0,2.0,1.7424547283702214
0.0,2.0,0.7380073800738007
0.0,2.0,0.35294117647058826
5.825549250526585e-05,1.9999960397509131,1.4232538544382722
0.0023524485374606385,1.9991319461467483,1.5010072439654993
0.0002247276788864827,1.9998792244693142,1.4701430832409852
0.0004656109312742851,1.999749762558598,1.424921147215989
0.0,2.0,1.7424547283702214
0.007821226176096485,1.9980363411496775,1.4600657006927773
0.05296462239194888,1.9959193300731817,1.4804916430134496
0.019203740998639418,1.9957948755292163,1.4722086906449927
0.0003043423125715927,1.999971516994449,1.4712126111159496
0.0008212437663783767,1.9998718294582205,1.458685568708094
0.002969784072813453,1.9999507154115275,1.4950927485747165
0.0,2.0,0.7380073800738007
0.0056110892801909396,1.9975014571327574,1.5020154477315057
0.0014956950194613405,1.9999746720024274,1.274754591204385
0.0,2.0,0.7380073800738007
