test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
2122,0,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,42.9,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.8,1.0,0.5243796778465278,0.47562032215347216
101,0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,43.0,35.1,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.5341588501935184,0.46584114980648156
128,0,0.0,49.0,1.0,89.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.67,0.0,0.0,2.0,4.0,18.0,2.0,4.87755102040816,2.0,29.1,0.0,0.0,0.392307692307692,1.0,3.0,0.8334358076169023,0.1665641923830977
132,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,65.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,20.0,1.0,0.0,0.341614906832298,0.5,3.0,0.558939116522644,0.441060883477356
136,0,7.0,0.0,1.0,7.0,0.0,1.0,2.0,13.0,32.0,100.0,215.0,0.24,0.0,98.0,1.0,3.0,1.0,2.0,16.7952755905512,0.0,20.9,0.0,0.0,0.279745042492918,0.25,6.0,0.6794793928700069,0.32052060712999303
147,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,64.0,4.64,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,0.6,2.0,0.5281957491275133,0.4718042508724867
148,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,32.0,0.09,0.0,6.0,1.0,2.0,29.0,2.0,0.984615384615385,0.0,36.8,1.0,0.0,0.354938271604938,1.0,3.0,0.6739706711552711,0.32602932884472885
153,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,71.0,8.15,0.0,88.0,6.0,0.0,25.0,2.0,3.29166666666667,1.0,3.59722222222222,1.0,0.0,0.267241379310345,0.666666666666667,3.0,0.5018064918441527,0.49819350815584734
181,0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,13.0,29.0,12.0,14.0,1.51,0.0,75.0,3.0,6.0,22.0,2.0,3.73913043478261,0.0,3.41304347826087,0.0,0.0,0.472118959107807,0.333333333333333,1.0,0.5236183635030642,0.4763816364969357
193,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,67.0,5.38,0.0,94.0,1.0,3.0,28.0,2.0,3.6865671641791,0.0,25.3,1.0,0.0,0.351351351351351,1.0,3.0,0.6050689539247189,0.3949310460752811
199,0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,9.0,43.0,86.0,0.4,0.0,97.0,1.0,2.0,29.0,2.0,29.5,0.0,20.7,0.0,0.0,0.578005115089514,0.5,2.0,0.5377178014524455,0.46228219854755453
204,0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,8.0,20.0,0.12,0.0,82.0,7.0,2.0,9.0,2.0,3.53333333333333,0.0,3.96666666666667,1.0,0.0,0.636075949367089,1.0,2.0,0.5082829577713769,0.4917170422286231
205,0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,6.0,12.0,27.0,0.17,0.0,87.0,2.0,0.0,20.0,2.0,35.8,0.0,25.1,1.0,0.0,0.75992438563327,0.5,1.0,0.5358371964071762,0.46416280359282386
206,0,0.0,33.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,10.0,3.59,0.0,0.0,1.0,1.0,6.0,1.0,18.0,0.0,0.511627906976744,0.0,0.0,0.6996699669967,1.0,1.0,0.665829166373161,0.3341708336268389
215,0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,10.0,0.12,0.0,1.0,1.0,4.0,18.0,2.0,1.89393939393939,1.0,1.5,1.0,0.0,0.334365325077399,0.5,1.0,0.5735253208032716,0.4264746791967284
