test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
2122,0,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,42.9,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.8,1.0,0.5243796778465278,0.47562032215347216
2122,1,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,7.56,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.6392340575979601,0.36076594240203985
2122,2,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,4.6,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,26.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.7314505345539002,0.26854946544609987
2122,3,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,23.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.6261008533043539,0.3738991466956461
2122,4,10.0,10.0,4.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,25.8,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.5439759662138395,0.4560240337861606
2122,5,10.0,10.0,1.0,13.0,1.0,0.0,6.0,17.0,4.0,37.0,28.0,4.89,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.7635835476419525,0.2364164523580475
2122,6,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,7.33,1.0,93.0,3.0,2.0,32.0,9.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.6488061181112778,0.35119388188872225
2122,7,10.0,10.0,1.0,13.0,1.0,14.0,3.0,17.0,4.0,37.0,28.0,5.73,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.7867885480648864,0.21321145193511357
2122,8,10.0,10.0,1.0,13.0,1.0,13.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,31.3,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.6337157708156018,0.36628422918439824
2122,9,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,4.6,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.7635835476419525,0.2364164523580475
101,0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,43.0,35.1,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.5341588501935184,0.46584114980648156
101,1,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,8.07,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,38.0,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.553172809645704,0.4468271903542959
101,2,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,9.0,27.7,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.5341588501935184,0.46584114980648156
101,3,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,4.49,0.0,1.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.5590592918753674,0.44094070812463254
101,4,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,40.0,39.6,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.5341588501935184,0.46584114980648156
