,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE
1955,50,0,1,59,1,3,16,3,0,18,24,0.5,1,97,2,0,3,1,4.54054054054054,1,0,0.564102564102564,0,1604,0.929274292742927,0,0
10,20,0,2,0,1,7,542,1,0,13,3,0.99,5,89,1,0,0,1,4.52173913043478,0,2,1.48,0,6,0.914331465172138,0,2
1956,1,0,1,0,0,12,20,1,0,4,4,1.26,0,40,2,0,6,1,5.0,1,2,1.42857142857143,1,244,0.938388625592417,0,4
16,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,2,0,1,0,0,11,107,1,0,3,4,1.45,0,61,2,0,7,1,4.0,1,2,1.25,0,8,0.733990147783251,0,1
1960,2,0,1,0,0,10,118,1,0,5,5,1.26,0,60,2,0,7,1,4.14285714285714,1,0,1.33333333333333,1,8,0.905982905982906,0,1
1958,3,17,2,2,0,18,423,1,0,18,0,0.74,2,3,1,0,9,1,7.55,2,2,1.90909090909091,0,6,0.790307548928239,0,0
27,6,5,4,0,0,1,33,1,1,38,28,0.18,0,94,1,1,7,2,8.5,0,1,1.30952380952381,0,10,0.533261802575107,0,5
34,38,0,1,112,0,1,463,1,4,8,173,0.25,0,99,1,1,1,2,4.07441860465116,0,0,0.493087557603687,0,6,0.579288025889968,0,4
1957,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,7,1,1,0,0,4,21,1,3,8,30,0.35,1,87,2,0,17,2,6.21951219512195,1,1,1.2093023255814,0,308,0.337057728119181,0,4
60,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3,0,1,3,16,14,56,1,0,0,14,0.63,3,72,1,0,5,1,6.47058823529412,0,1,0.421052631578947,0,6,0.506602641056423,0,3
69,2,4,1,6,3,2,200,3,2,11,28,0.72,0,93,3,4,9,2,29.0555555555556,1,1,0.45,0,6,0.636531365313653,0,2
48,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1,0,1,0,0,3,83,1,2,11,12,0.39,1,74,1,2,1,2,4.73333333333333,1,0,1.05882352941176,0,0,0.288235294117647,0,2
96,1,0,1,21,0,0,24,1,0,0,0,0.92,0,100,1,0,0,1,0.0,0,1,0.0,0,7,0.478260869565217,0,0
74,20,29,1,16,1,2,544,1,12,42,83,0.27,0,95,1,2,20,3,5.97916666666667,0,0,1.26712328767123,0,6,0.583244586439475,0,0
67,5,4,2,1,0,2,104,1,2,20,14,0.36,0,91,1,1,11,1,5.04,2,1,1.0,0,6,0.562780269058296,0,0
139,2,23,1,14,0,1,674,1,0,14,2,0.86,0,91,1,0,0,2,5.14814814814815,0,1,0.482758620689655,0,1,0.881547139403707,0,4
129,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,31,13,1,0,0,4,414,1,8,13,5,0.53,2,93,2,1,22,1,5.08771929824561,1,1,0.15000000000000002,0,6,0.644832605531296,0,6
