test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
256,0,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,0.08,1.0,207.0,93.0,7.0,2.0,63.0,2.0,49.4,0.0,5.53140096618357,0.0,1.0,0.248868778280543,0.0,60.0,0.8125,0.0,1.0,1.0,0.5028086658388456,0.49719133416115435
256,1,11.0,1.0,2.0,29.0,0.0,0.0,76.0,5.0,7.0,63.0,0.07,0.0,105.0,36.0,1.0,7.0,17.0,2.0,54.6,0.0,14.8,1.0,0.0,0.459459459459459,0.0,125.0,0.642857142857143,1.0,3.0,3.0,0.6098218076689388,0.39017819233106127
256,2,25.0,0.0,1.0,3.0,12.0,0.0,221.0,3.0,1.0,27.0,0.22,0.0,151.0,100.0,1.0,0.0,29.0,1.0,16.4110429447853,0.0,3.05521472392638,0.0,0.0,0.317365269461078,0.0,8.0,0.3,0.0,2.0,0.0,0.5477667536588627,0.45223324634113726
256,3,11.0,25.0,1.0,1.0,19.0,1.0,149.0,2.0,1.0,20.0,10.5,4.0,60.0,22.0,3.0,0.0,37.0,2.0,3.10126582278481,0.0,4.9873417721519,0.0,187.0,0.585365853658537,0.0,101.0,0.526315789473684,0.0,4.0,0.0,0.5275619405173305,0.4724380594826695
256,4,29.0,38.0,1.0,97.0,81.0,0.0,144.0,113.0,2.0,35.0,6.1,0.0,148.0,98.0,4.0,4.0,42.0,2.0,3.1497005988024,0.0,20.3,0.0,0.0,0.755434782608696,0.0,4.0,0.5,0.0,7.0,5.0,0.5097145461625184,0.49028545383748157
270,0,5.0,0.0,1.0,18.0,7.0,0.0,71.0,1.0,0.0,17.0,5.3,1.0,34.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,15.3,1.0,1.0,0.465116279069767,0.0,32.0,1.0,0.0,1.0,2.0,0.5734792617116131,0.4265207382883868
270,1,3.0,1.0,1.0,1.0,2.0,0.0,44.0,3.0,1.0,18.0,0.18,1.0,20.0,12.0,1.0,0.0,5.0,2.0,3.27272727272727,1.0,5.40909090909091,1.0,1.0,0.846153846153846,0.0,36.0,0.5,0.0,3.0,0.0,0.537311780982298,0.462688219017702
270,2,142.0,7.0,2.0,4.0,4.0,0.0,43.0,9.0,0.0,94.0,0.08,0.0,51.0,0.0,3.0,3.0,30.0,2.0,28.7,1.0,23.0,0.0,1.0,0.861538461538462,0.0,38.0,0.727272727272727,0.0,1.0,9.0,0.5672215431470949,0.43277845685290506
468,0,1.0,0.0,1.0,3.0,29.0,0.0,50.0,8.0,1.0,6.0,0.13,0.0,11.0,93.0,2.0,0.0,16.0,2.0,30.4,1.0,10.4,1.0,1.0,0.857142857142857,0.0,43.0,1.0,0.0,3.0,4.0,0.5846919345618645,0.4153080654381355
468,1,5.0,0.0,1.0,0.0,7.0,1.0,50.0,3.0,2.0,6.0,0.23,0.0,22.0,8.0,4.0,6.0,11.0,1.0,5.62068965517241,1.0,3.79310344827586,1.0,1.0,0.454545454545455,0.0,90.0,1.0,0.0,1.0,0.0,0.5186904291137886,0.48130957088621135
468,2,1.0,0.0,1.0,1.0,2.0,2.0,62.0,3.0,1.0,0.0,0.53,0.0,10.0,13.0,1.0,2.0,23.0,2.0,3.16666666666667,0.0,13.0,1.0,1.0,0.625,0.0,53.0,1.0,0.0,1.0,0.0,0.6838610593891117,0.3161389406108883
474,0,0.0,1.0,1.0,1.0,3.0,0.0,39.0,2.0,0.0,2.0,0.21,1.0,11.0,87.0,7.0,0.0,5.0,2.0,2.78571428571429,0.0,7.0,2.0,1.0,1.11764705882353,0.0,0.0,0.0,0.0,4.0,2.0,0.5254690744162505,0.4745309255837495
474,1,0.0,1.0,2.0,1.0,3.0,0.0,36.0,2.0,0.0,0.0,5.8,0.0,13.0,93.0,0.0,0.0,17.0,2.0,3.0,1.0,7.375,2.0,1.0,0.684210526315789,0.0,4.0,1.0,0.0,3.0,1.0,0.5969009338339464,0.4030990661660537
474,2,2.0,0.0,1.0,4.0,2.0,0.0,39.0,2.0,0.0,2.0,0.22,1.0,12.0,91.0,5.0,0.0,6.0,2.0,3.21428571428571,1.0,6.57142857142857,2.0,1.0,1.0,0.0,7.0,0.666666666666667,0.0,4.0,0.0,0.5462759430522383,0.45372405694776174
477,0,14.0,0.0,9.0,2.0,2.0,21.0,47.0,2.0,2.0,7.0,0.07,1.0,72.0,88.0,3.0,0.0,25.0,2.0,2.89189189189189,0.0,13.6,1.0,1.0,0.766233766233766,0.0,24.0,0.4,0.0,4.0,2.0,0.5121411914134657,0.4878588085865343
477,1,26.0,4.0,1.0,1.0,3.0,0.0,40.0,2.0,6.0,1.0,0.07,0.0,50.0,96.0,4.0,3.0,17.0,2.0,4.52830188679245,0.0,0.5,1.0,1.0,0.839285714285714,0.0,2.0,0.666666666666667,0.0,3.0,4.0,0.500061031277591,0.4999389687224089
477,2,11.0,0.0,1.0,3.0,9.0,0.0,42.0,14.0,16.0,1.0,0.13,0.0,33.0,85.0,3.0,0.0,9.0,2.0,2.0,0.0,4.52380952380952,1.0,1.0,0.385964912280702,0.0,27.0,0.8,0.0,3.0,0.0,0.6015653068011153,0.39843469319888464
477,3,11.0,7.0,2.0,4.0,4.0,0.0,43.0,9.0,1.0,7.0,0.08,5.0,51.0,72.0,3.0,3.0,30.0,2.0,4.70909090909091,1.0,0.2,0.0,1.0,0.861538461538462,0.0,38.0,0.727272727272727,0.0,3.0,0.0,0.5211241447170406,0.4788758552829594
496,0,10.0,0.0,2.0,1.0,12.0,0.0,31.0,1.0,0.0,0.0,0.13,2.0,0.0,22.0,1.0,0.0,0.0,3.0,5.66666666666667,4.0,3.08333333333333,1.0,1.0,2.21428571428571,0.0,1048.0,0.5,0.0,2.0,1.0,0.5308475331613789,0.4691524668386211
496,1,9.0,0.0,7.0,14.0,6.0,0.0,34.0,2.0,12.0,17.0,0.06,0.0,2.0,94.0,1.0,0.0,24.0,2.0,4.07589285714286,0.0,2.24107142857143,1.0,1.0,1.9,0.0,1182.0,0.833333333333333,0.0,1.0,0.0,0.5583479631438972,0.4416520368561028
496,2,6.0,3.0,1.0,1.0,25.0,20.0,39.0,8.0,3.0,6.0,3.6,0.0,17.0,42.0,5.0,0.0,18.0,2.0,34.7,1.0,14.1,2.0,1.0,0.411764705882353,0.0,561.0,0.5,0.0,5.0,1.0,0.6243920597430703,0.37560794025692973
515,0,144.0,2.0,2.0,6.0,20.0,1.0,119.0,14.0,0.0,42.0,0.17,0.0,46.0,100.0,6.0,5.0,129.0,2.0,3.71212121212121,0.0,4.31818181818182,0.0,0.0,0.962962962962963,0.0,167.0,0.5,0.0,6.0,0.0,0.6075391484012965,0.3924608515987035
515,1,28.0,0.0,19.0,13.0,6.0,2.0,165.0,109.0,27.0,1.0,6.0,5.0,47.0,93.0,0.0,0.0,20.0,0.0,6.16981132075472,0.0,16.4,1.0,1.0,0.3,0.0,90.0,0.571428571428571,0.0,6.0,6.0,0.5258908519929633,0.4741091480070368
515,2,8.0,0.0,1.0,7.0,38.0,0.0,103.0,2.0,0.0,2.0,0.19,0.0,1.0,97.0,1.0,0.0,12.0,1.0,3.64102564102564,2.0,5.76923076923077,1.0,1.0,0.714285714285714,0.0,112.0,1.0,0.0,2.0,0.0,0.5145067573688367,0.48549324263116334
515,3,11.0,17.0,1.0,1.0,19.0,10.0,273.0,2.0,1.0,20.0,0.21,1.0,60.0,43.0,3.0,0.0,37.0,2.0,28.3,0.0,16.5,0.0,0.0,0.585365853658537,0.0,101.0,0.526315789473684,0.0,5.0,0.0,0.7031873964360489,0.29681260356395117
539,0,0.0,1.0,1.0,0.0,1.0,24.0,31.0,4.0,1.0,3.0,0.14,1.0,21.0,77.0,4.0,0.0,16.0,2.0,2.81818181818182,0.0,12.3,1.0,1.0,0.62962962962963,0.0,38.0,1.0,0.0,4.0,1.0,0.5199545651116662,0.4800454348883338
