test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42,0,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,4.0,1.0,1.15,0.0,19288.0,0.666666666666667,0.0,2.0,5.0,0.53,0.47
42,1,1.0,8.0,0.0,7.0,12.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.53,0.47
42,2,1.0,2.0,0.0,7.0,173.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.51,0.49
42,3,1.0,2.0,0.0,7.0,190.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.51,0.49
42,4,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,19.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.53,0.47
42,5,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,24.0,0.0,3.875,12.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.53,0.47
42,6,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,28.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.53,0.47
42,7,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,0.8,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.54,0.46
42,8,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,16.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.54,0.46
42,9,1.0,2.0,0.0,7.0,150.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,0.7,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.57,0.43
42,10,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,0.0,0.0,14.0,2.0,6.8125,15.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.51,0.49
42,11,1.0,2.0,0.0,7.0,30.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.51,0.49
42,12,1.0,2.0,0.0,7.0,0.0,322.85,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,1.0,0.0,2.0,5.0,0.58,0.42
42,13,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,0.7,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.54,0.46
42,14,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,10.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.51,0.49
42,15,1.0,2.0,0.0,7.0,137.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.51,0.49
42,16,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,25.0,95.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.53,0.47
42,17,1.0,2.0,0.0,7.0,16.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.51,0.49
42,18,1.0,7.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,6.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.52,0.48
42,19,1.0,2.0,0.0,7.0,0.0,0.92,1.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,17.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.51,0.49
