test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42,0,0.0,1.0,1.0,5.0,0.0,0.72,0.0,42.0,1.0,1.0,9.0,2.0,10.921568627451,0.0,4.37254901960784,1.0,1.0,0.679245283018868,0.0,253.0,0.454545454545455,0.0,3.0,1.0,0.53,0.47
42,1,0.0,1.0,1.0,7.0,0.0,0.8,0.0,90.0,1.0,0.0,14.0,3.0,8.34090909090909,0.0,14.4,5.0,1.0,0.857142857142857,0.0,285.0,0.444444444444444,0.0,9.0,9.0,0.51,0.49
62,0,6.0,1.0,13.0,3.0,0.0,0.3,0.0,86.0,2.0,0.0,14.0,4.0,5.20689655172414,27.0,4.93103448275862,1.0,1.0,0.8125,0.0,40.0,0.454545454545455,0.0,4.0,7.0,0.51,0.49
62,1,0.0,1.0,0.0,1.0,2.0,0.22,0.0,100.0,3.0,1.0,63.0,2.0,1.8125,0.0,23.2,1.0,1.0,0.153846153846154,0.0,15.0,1.0,0.0,5.0,0.0,0.57,0.43
62,2,0.0,1.0,3.0,2.0,0.0,0.14,3.0,85.0,1.0,0.0,12.0,2.0,5.83333333333333,1.0,10.5,1.0,1.0,1.0952380952381,0.0,58.0,0.6,0.0,1.0,4.0,0.58,0.42
63,0,0.0,1.0,0.0,3.0,0.0,2.62,0.0,91.0,3.0,41.0,7.0,1.0,1.77777777777778,0.0,0.888888888888889,0.0,1.0,0.0,0.0,1.0,0.666666666666667,0.0,3.0,3.0,0.52,0.48
63,1,0.0,1.0,0.0,4.0,0.0,226.86,2.0,0.0,3.0,0.0,11.0,1.0,0.857142857142857,0.0,7.85714285714286,3.0,1.0,0.7,0.0,2.0,0.5,0.0,1.0,1.0,0.54,0.46
64,0,9.0,1.0,0.0,5.0,0.0,0.59,0.0,85.0,1.0,10.0,12.0,1.0,5.3,1.0,4.78125,1.0,1.0,6.4,0.0,0.0,0.333333333333333,2.0,2.0,8.0,0.59,0.41
64,1,2.0,2.0,0.0,2.0,0.0,300.25,1.0,70.0,1.0,0.0,0.0,2.0,5.25,0.0,11.3125,1.0,1.0,1.7,0.0,202.0,0.470588235294118,0.0,2.0,2.0,0.59,0.41
64,2,0.0,1.0,4.0,3.0,2.0,0.29,1.0,89.0,3.0,0.0,5.0,1.0,4.73684210526316,27.0,6.10526315789474,1.0,1.0,0.666666666666667,0.0,208.0,0.666666666666667,0.0,3.0,2.0,0.54,0.46
64,3,1.0,1.0,2.0,0.0,0.0,0.1,0.0,83.0,1.0,0.0,1.0,1.0,4.78947368421053,0.0,6.73684210526316,1.0,0.0,0.956521739130435,0.0,233.0,0.705882352941177,0.0,2.0,4.0,0.61,0.39
65,0,0.0,1.0,3.0,2.0,0.0,0.14,3.0,85.0,1.0,0.0,11.0,2.0,5.83333333333333,1.0,10.5,1.0,1.0,1.0952380952381,0.0,58.0,0.6,0.0,1.0,4.0,0.59,0.41
65,1,0.0,1.0,5.0,3.0,0.0,0.24,4.0,84.0,1.0,0.0,8.0,1.0,5.33333333333333,2.0,9.77777777777778,2.0,1.0,1.27272727272727,0.0,15700.0,0.636363636363636,0.0,3.0,2.0,0.61,0.39
73,0,1.0,1.0,2.0,4.0,0.0,0.42,0.0,84.0,1.0,1.0,6.0,2.0,4.69230769230769,1.0,4.84615384615385,1.0,1.0,1.46666666666667,0.0,84.0,1.1,0.0,3.0,1.0,0.62,0.38
95,0,1.0,1.0,0.0,2.0,5.0,0.32,0.0,78.0,1.0,3.0,7.0,1.0,5.54545454545455,8.0,10.2727272727273,2.0,1.0,1.0,0.0,2.0,0.666666666666667,0.0,1.0,1.0,0.59,0.41
95,1,2.0,1.0,6.0,4.0,0.0,0.32,0.0,81.0,1.0,0.0,2.0,1.0,4.85714285714286,1.0,8.78571428571429,0.0,1.0,0.9375,0.0,3.0,0.75,0.0,1.0,1.0,0.51,0.49
247,0,5.0,1.0,7.0,1.0,0.0,0.09,1.0,85.0,1.0,0.0,10.0,2.0,5.95652173913043,1.0,10.2173913043478,1.0,1.0,1.92307692307692,0.0,315.0,0.75,0.0,3.0,2.0,0.52,0.48
247,1,29.0,1.0,479.0,4.0,179.0,0.58,0.0,95.0,2.0,1.0,24.0,3.0,29.4,0.0,4.2970297029703,30.0,1.0,0.788990825688073,0.0,17041.0,1.1,1.0,0.0,0.0,0.55,0.45
247,2,0.0,1.0,15.0,5.0,0.0,0.5,1.0,84.0,1.0,0.0,14.0,1.0,4.56,0.0,6.36,1.0,1.0,3.7,0.0,324.0,1.0,0.0,3.0,2.0,0.51,0.49
247,3,139.0,1.0,1.0,0.0,1.0,0.23,0.0,80.0,2.0,0.0,7.0,2.0,4.47619047619048,0.0,5.14285714285714,1.0,1.0,1.0,0.0,330.0,1.0,0.0,1.0,0.0,0.57,0.43
1125,0,0.0,1.0,1.0,7.0,0.0,0.8,0.0,90.0,1.0,0.0,3.0,3.0,8.34090909090909,0.0,4.59090909090909,1.0,1.0,0.857142857142857,0.0,11908.0,0.444444444444444,0.0,3.0,0.0,0.61,0.39
1125,1,1.0,1.0,2.0,0.0,0.0,0.1,0.0,83.0,2.0,0.0,2.0,1.0,4.78947368421053,0.0,6.73684210526316,1.0,0.0,0.956521739130435,0.0,233.0,0.705882352941177,0.0,2.0,4.0,0.62,0.38
1125,2,12.0,1.0,29.0,4.0,5.0,0.77,4.0,5.0,3.0,2.0,12.0,3.0,1.9,0.0,3.05487804878049,1.0,0.0,0.293785310734463,0.0,312.0,1.0,0.0,3.0,7.0,0.55,0.45
1125,3,5.0,1.0,7.0,1.0,0.0,0.09,1.0,85.0,1.0,0.0,0.0,2.0,5.95652173913043,1.0,10.2173913043478,1.0,1.0,1.92307692307692,0.0,315.0,0.75,0.0,3.0,2.0,0.61,0.39
1126,0,6.0,1.0,13.0,3.0,0.0,0.3,0.0,86.0,2.0,0.0,14.0,4.0,5.20689655172414,19.0,4.93103448275862,1.0,1.0,0.8125,0.0,40.0,0.454545454545455,0.0,4.0,7.0,0.51,0.49
500,0,1.0,1.0,0.0,4.0,1.0,0.42,1.0,85.0,3.0,0.0,0.0,2.0,6.19047619047619,1.0,6.71428571428571,1.0,1.0,0.76,0.0,384.0,0.588235294117647,0.0,3.0,3.0,0.53,0.47
500,1,1.0,1.0,1.0,5.0,0.0,0.18,2.0,77.0,3.0,0.0,11.0,1.0,7.2,1.0,14.15,2.0,1.0,1.63636363636364,0.0,361.0,0.533333333333333,0.0,6.0,2.0,0.51,0.49
43,0,0.0,1.0,2.0,3.0,0.0,0.32,0.0,50.0,1.0,0.0,18.0,1.0,3.0,0.0,5.875,1.0,1.0,0.277777777777778,0.0,67.0,1.1,0.0,3.0,3.0,0.59,0.41
43,1,5.0,1.0,4.0,1.0,0.0,0.23,6.0,66.0,2.0,2.0,14.0,2.0,3.11111111111111,1.0,0.1,0.0,1.0,0.625,0.0,59.0,0.6,0.0,3.0,0.0,0.53,0.47
