test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
101,0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,10.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.6,0.333333333333333,2.0,0.5337175695704652,0.4662824304295348
101,1,1.0,38.0,0.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7435339217485213,0.25646607825147866
101,2,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,3.1,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,31.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7616517920490877,0.23834820795091216
101,3,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,27.0,31.0,1.0,5.70588235294118,27.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7666888353405594,0.2333111646594404
101,4,1.0,0.0,1.0,2.0,44.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.1,2.0,0.7805181001878868,0.21948189981211313
101,5,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,40.5,1.0,7.91176470588235,1.0,0.0,0.9,0.333333333333333,2.0,0.8077750391392122,0.1922249608607878
101,6,20.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,14.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7595372374138128,0.24046276258618685
101,7,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,31.0,52.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.6423320877709147,0.35766791222908545
101,8,1.0,0.0,1.0,29.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7175640736317289,0.28243592636827136
101,9,12.0,0.0,1.0,2.0,38.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7637935483994358,0.23620645160056417
101,10,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,42.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7741981483384774,0.22580185166152272
101,11,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,3.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,28.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7496342295689153,0.25036577043108493
101,12,1.0,0.0,0.0,2.0,0.0,0.0,3.0,12.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.6090653940803339,0.39093460591966606
101,13,1.0,0.0,1.0,2.0,0.0,6.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,47.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7758614598775101,0.22413854012248988
101,14,1.0,26.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,8.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7317488596774462,0.26825114032255365
101,15,3.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,44.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.774095846671322,0.22590415332867791
101,16,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,5.0,27.0,0.09,0.0,91.0,2.0,78.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7828190147894362,0.21718098521056364
101,17,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,33.0,7.91176470588235,1.0,3.0,0.353146853146853,0.333333333333333,2.0,0.7618687320487089,0.23813126795129122
101,18,1.0,0.0,1.0,2.0,0.0,0.0,12.0,30.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7618468917133502,0.23815310828664996
101,19,1.0,0.0,1.0,2.0,31.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.8,2.0,0.7741426864794635,0.2258573135205365
101,20,1.0,38.0,1.0,2.0,0.0,0.0,10.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7599205365508921,0.24007946344910785
101,21,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,37.0,0.0,0.353146853146853,0.333333333333333,2.0,0.7639211647697709,0.23607883523022913
