test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
101,0,0.0,0.0,1.0,44.0,0.0,0.0,2.0,1.0,7.0,6.0,23.0,0.1,0.0,87.0,2.0,0.0,29.0,1.0,5.16666666666667,1.0,7.43333333333333,1.0,0.0,0.470715835140998,1.0,2.0,0.7596220259514107,0.24037797404858927
101,1,0.0,0.0,3.0,20.0,0.0,4.0,2.0,1.0,4.0,3.0,24.0,0.73,0.0,90.0,3.0,0.0,28.0,1.0,3.32142857142857,0.0,3.78571428571429,1.0,0.0,0.659147869674185,1.0,1.0,0.6810672736553708,0.3189327263446295
101,2,3.0,0.0,1.0,3.0,51.0,0.0,2.0,1.0,7.0,12.0,27.0,0.15,0.0,92.0,1.0,1.0,25.0,2.0,2.7027027027027,0.0,3.13513513513514,0.0,0.0,0.658469945355191,0.5,2.0,0.7830114084417152,0.2169885915582847
101,3,0.0,53.0,0.0,2.0,0.0,2.0,3.0,4.0,9.0,14.0,30.0,0.24,0.0,89.0,2.0,2.0,26.0,2.0,4.025,0.0,5.475,0.0,0.0,0.531208499335989,0.5,2.0,0.758305758886383,0.24169424111361718
101,4,1.0,2.0,1.0,7.0,0.0,15.0,2.0,1.0,4.0,12.0,202.0,0.21,0.0,93.0,2.0,0.0,25.0,2.0,2.59459459459459,0.0,3.81081081081081,0.0,0.0,0.504854368932039,0.5,2.0,0.7603953954980941,0.23960460450190588
132,0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,60.0,0.1,0.0,0.0,1.0,130.0,26.0,2.0,3.43333333333333,1.0,1.41666666666667,1.0,0.0,0.343434343434343,0.0,1.0,0.7618335439979128,0.23816645600208702
132,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,0.12,0.0,11.0,1.0,2.0,26.0,2.0,0.0508474576271186,29.0,0.406779661016949,0.0,0.0,0.683274021352313,0.0,0.0,0.7626696132246454,0.2373303867753546
132,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,0.0,1.0,60.0,0.1,0.0,6.0,1.0,1.0,27.0,2.0,0.983333333333333,0.0,1.35,1.0,0.0,0.387959866220736,0.0,1.0,0.769245777814906,0.23075422218509395
132,3,0.0,0.0,1.0,0.0,22.0,0.0,1.0,1.0,1.0,1.0,51.0,0.15,0.0,1.0,1.0,4.0,17.0,2.0,67.9,1.0,1.48076923076923,1.0,0.0,0.503623188405797,1.0,2.0,0.7618541936968857,0.2381458063031144
132,4,0.0,0.0,1.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,34.0,0.12,0.0,0.0,1.0,2.0,13.0,2.0,0.0,0.0,1.0,1.0,0.0,0.983870967741935,0.0,1.0,0.8810003137451581,0.11899968625484188
