test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
291,0,7.0,0.0,12.0,0.0,6.0,2.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5567308975181642,0.4432691024818359,1
291,1,7.0,0.0,1.0,0.0,6.0,20.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5567281510195708,0.44327184898042915,1
291,2,7.0,0.0,12.0,0.0,6.0,20.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,2.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5567309063139496,0.44326909368605033,3
291,3,35.0,0.0,1.0,0.0,6.0,2.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5564682785914978,0.4435317214085021,1
291,4,35.0,27.0,1.0,0.0,6.0,20.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5567309063683071,0.44326909363169287,3
291,5,35.0,27.0,1.0,0.0,6.0,2.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5567677592696152,0.44323224073038475,2
291,6,35.0,27.0,1.0,0.0,6.0,2.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,1.0,0.0,5.0,5.0,0.5569326586719595,0.44306734132804076,3
291,7,7.0,0.0,1.0,0.0,6.0,2.0,650.0,18.0,23.0,52.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5561773965941843,0.4438226034058157,1
291,8,7.0,0.0,12.0,0.0,6.0,2.0,650.0,18.0,23.0,52.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,23.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5567309062951564,0.4432690937048437,3
291,9,35.0,27.0,1.0,0.0,6.0,2.0,131.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5567944801979917,0.44320551980200823,3
