,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
834,0,0,1,0,0,4,1,0,0,10,1.19,1,0,4,0,9,1,0.0,0,1,1,0.0,0.4,0,2,0
838,0,0,1,0,0,0,2,0,4,9,0.12,0,0,4,0,8,1,4.0,1,2,1,0.235294117647059,0.35000000000000003,0,3,0
43,2,0,1,0,0,0,2,0,0,10,0.54,0,0,4,0,9,1,1.42857142857143,0,1,1,0.6,0.4,0,4,0
46,0,0,1,0,0,5,1,0,0,10,0.39,5,0,4,0,9,1,0.0,0,2,1,0.6,0.15000000000000002,0,4,0
844,2,0,1,0,1,0,1,0,0,10,0.44,1,0,4,0,9,1,3.33333333333333,0,3,1,0.0,0.15000000000000002,0,3,0
845,2,0,1,0,1,0,1,0,0,10,0.41,2,0,4,0,9,1,3.33333333333333,0,3,1,0.0,0.15000000000000002,0,3,0
852,0,0,1,0,0,0,3,2,2,9,0.31,1,75,4,0,22,1,2.14285714285714,0,1,1,0.388888888888889,0.15000000000000002,0,2,2
854,11,0,1,0,1,3,2,0,8,10,0.2,3,33,4,0,23,1,4.27777777777778,0,1,1,0.142857142857143,0.15000000000000002,0,3,0
908,8,9,2,0,0,0,2,0,10,9,0.41,0,82,2,0,7,1,6.62962962962963,1,1,1,1.26666666666667,0.4,0,1,0
226,1,0,1,1,0,1,4,2,6,26,0.16,0,95,4,0,12,1,2.05555555555556,0,1,1,0.536585365853659,0.9500000000000001,0,2,0
321,5,0,1,34,0,3,1,0,9,10,0.49,0,93,4,0,9,1,5.21428571428571,0,2,1,0.764705882352941,0.15000000000000002,0,3,0
398,1,0,1,4,2,5,2,0,8,9,1.26,0,86,3,1,8,1,9.17391304347826,1,1,1,0.444444444444444,0.4,0,3,7
623,2,0,1,1,0,4,2,0,6,9,0.62,1,83,3,0,9,1,3.58333333333333,1,1,1,1.73333333333333,0.15000000000000002,0,3,0
1253,0,2,1,2,0,0,5,1,8,10,0.14,0,56,4,0,15,2,3.27272727272727,1,2,1,1.0,0.4,0,1,0
