test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
41,0,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,3.0,6.27,0.0,97.0,1.0,2.0,3.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.7985832077351032,0.2014167922648968,3
41,1,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,26.0,1.61,0.0,97.0,1.0,2.0,9.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.6092670516759691,0.3907329483240309,3
41,2,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,8.0,139.0,7.29,0.0,97.0,1.0,2.0,31.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.6764973364352587,0.32350266356474133,3
41,3,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,0.0,58.0,0.76,0.0,97.0,1.0,2.0,37.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.8215005075132762,0.17849949248672384,3
41,4,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,16.0,139.0,6.51,0.0,97.0,1.0,2.0,5.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.6209010321978778,0.37909896780212216,3
41,5,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,39.0,6.48,0.0,97.0,1.0,2.0,4.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.684431200498627,0.315568799501373,3
41,6,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,4.0,139.0,0.11,0.0,97.0,1.0,2.0,29.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.5326837504640967,0.4673162495359033,3
41,7,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,31.0,3.81,0.0,97.0,1.0,2.0,4.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.6839624642116664,0.31603753578833355,3
41,8,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,3.0,4.0,139.0,0.76,0.0,97.0,1.0,2.0,31.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.5144129617454265,0.48558703825457356,3
41,9,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,10.0,3.02,0.0,97.0,1.0,2.0,19.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.6060027907019983,0.39399720929800175,3
41,10,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,1.0,62.0,30.0,7.2,0.0,97.0,1.0,2.0,3.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.763615705838507,0.23638429416149298,4
41,11,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,13.0,62.0,3.0,6.27,0.0,97.0,1.0,2.0,3.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.7985832077351032,0.2014167922648968,4
41,12,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,8.0,125.0,4.44,0.0,97.0,1.0,2.0,38.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.6764973364352587,0.32350266356474133,4
41,13,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,8.0,83.0,7.29,0.0,97.0,1.0,2.0,31.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.6764973364352587,0.32350266356474133,4
41,14,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,30.0,0.0,58.0,0.76,0.0,97.0,1.0,2.0,37.0,9.0,4.73053892215569,0.0,0.0,0.0,0.533424283765348,0.5,1.0,0.8215005075132762,0.17849949248672384,4
