test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
41,0,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,23.0,6.0,623.0,0.77,0.0,97.0,1.0,2.0,33.0,9.0,4.74534161490683,24.0,0.0,0.0,0.567298578199052,0.454545454545455,1.0,0.5091486713882061,0.4908513286117939
41,1,1.0,0.0,0.0,5.0,0.0,1.0,2.0,5.0,33.0,10.0,143.0,0.29,0.0,98.0,1.0,2.0,34.0,2.0,6.19774011299435,0.0,20.0,0.0,0.495039164490862,0.818181818181818,2.0,0.5997204784621178,0.40027952153788215
41,2,5.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,13.0,38.0,47.0,7.35,0.0,95.0,1.0,1.0,8.0,4.0,3.09574468085106,0.0,1.0,0.0,0.709077380952381,0.529411764705882,1.0,0.6782348585257947,0.3217651414742054
41,3,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0,93.0,0.33,12.0,96.0,2.0,2.0,15.0,3.0,11.659793814433,0.0,0.0,0.0,0.640387275242047,1.0,2.0,0.8009618664775792,0.19903813352242086
41,4,0.0,4.0,3.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,77.0,6.28,0.0,94.0,1.0,1.0,8.0,6.0,4.16831683168317,0.0,0.0,0.0,0.672477548864237,1.0,2.0,0.5442869286284768,0.4557130713715231
43,0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,1.0,75.0,0.54,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,6.0,0.0,0.581257413997628,1.0,2.0,0.7474734933771319,0.2525265066228681
43,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,13.0,93.0,0.33,0.0,96.0,2.0,2.0,15.0,3.0,11.659793814433,0.0,0.0,3.0,0.640387275242047,1.0,2.0,0.6431421170137022,0.3568578829862979
43,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,40.0,84.0,4.58,0.0,97.0,1.0,0.0,0.0,1.0,2.48809523809524,1.0,1.0,0.0,0.815748031496063,0.0,0.0,0.7950679843986138,0.20493201560138616
43,3,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,0.0,67.0,0.15,0.0,95.0,1.0,0.0,39.0,4.0,2.90361445783133,0.0,1.0,0.0,0.667692307692308,0.846153846153846,1.0,0.6794020755896241,0.32059792441037593
48,0,5.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,10.0,21.0,35.0,0.41,0.0,89.0,1.0,3.0,27.0,4.0,4.82692307692308,0.0,1.0,0.0,1.0,1.1,2.0,0.5268326523161996,0.4731673476838004
48,1,2.0,1.0,2.0,1.0,0.0,0.0,3.0,11.0,2.0,26.0,35.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,1.0,1.0,3.0,0.5602261295854353,0.4397738704145647
58,0,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,2.0,7.0,1.44,0.0,94.0,5.0,1.0,50.0,6.0,4.16831683168317,0.0,0.0,0.0,0.672477548864237,1.0,2.0,0.5836034381712407,0.4163965618287592
58,1,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,13.0,4.0,66.0,0.06,0.0,92.0,1.0,1.0,43.0,2.0,3.84931506849315,0.0,0.0,0.0,1.0,0.8,1.0,0.6520463004689887,0.3479536995310113
58,2,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,6.0,67.0,0.15,0.0,95.0,1.0,32.0,39.0,4.0,2.90361445783133,0.0,1.0,0.0,0.667692307692308,0.846153846153846,1.0,0.697758803457264,0.30224119654273596
58,3,7.0,4.0,1.0,2.0,0.0,1.0,2.0,12.0,7.0,0.0,58.0,0.17,0.0,94.0,2.0,1.0,50.0,2.0,3.94736842105263,0.0,0.0,0.0,0.400495458298927,0.8,1.0,0.5475452127507358,0.45245478724926425
58,4,5.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,13.0,1.0,76.0,0.15,0.0,95.0,1.0,23.0,70.0,4.0,3.09574468085106,0.0,1.0,0.0,0.709077380952381,0.529411764705882,1.0,0.5672943853299481,0.43270561467005186
67,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,0.13,0.0,82.0,2.0,0.0,27.0,1.0,25.3,1.0,1.0,0.0,0.45821325648415,0.888888888888889,1.0,0.5116448021098687,0.4883551978901313
67,1,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,25.0,1.0,26.3,0.0,1.0,0.0,0.728767123287671,0.0,1.0,0.8265883290474759,0.17341167095252405
67,2,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,20.0,6.25,0.0,83.0,1.0,3.0,1.0,2.0,4.37037037037037,0.0,0.0,0.0,0.393088552915767,0.9,1.0,0.8576066772921764,0.14239332270782357
67,3,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.0,12.0,0.12,0.0,92.0,1.0,1.0,25.0,2.0,2.57142857142857,0.0,0.0,0.0,0.695266272189349,0.1,0.0,0.6532039829014236,0.3467960170985765
