test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
1628,0,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,2.0,4.0,0.5298336892216895,0.47016631077831056,1
1628,1,3.0,1.0,1.0,5.0,46.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,5.0,4.0,0.5576497147963984,0.44235028520360165,1
1628,2,3.0,1.0,1.0,5.0,0.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,2.0,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.9675262276585543,0.03247377234144565,3
1628,3,3.0,1.0,1.0,5.0,0.0,7.0,0.54,1.0,86.0,1.0,2.0,0.0,2.0,6.6,1.0,2.0,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.9819493421803629,0.01805065781963705,4
1628,4,3.0,1.0,1.0,5.0,0.0,7.0,0.54,1.0,86.0,1.0,48.0,0.0,2.0,6.6,1.0,2.0,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.984138787710842,0.01586121228915803,5
1628,5,3.0,1.0,1.0,5.0,0.0,7.0,0.54,1.0,86.0,1.0,48.0,0.0,2.0,6.6,1.0,2.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.9853085342501078,0.014691465749892172,5
1628,6,3.0,1.0,1.0,5.0,0.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,28.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.9530567576085827,0.04694324239141729,3
1628,7,3.0,1.0,1.0,5.0,0.0,7.0,0.54,1.0,86.0,1.0,48.0,22.0,2.0,6.6,1.0,5.9,28.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.9621215100049774,0.0378784899950226,4
1628,8,3.0,1.0,1.0,5.0,0.0,7.0,0.54,1.0,86.0,1.0,48.0,22.0,2.0,57.3,1.0,5.9,28.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.9657518249534641,0.03424817504653585,5
1628,9,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,0.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.8296295719294267,0.1703704280705733,2
