Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.53,0.19107,0.9486,1.22824
0.855 < RatioCommentToCode <= 1.53,0.17589,0.93401,1.20935
1.03 < MINOR_LINE <= 1.71,0.13259,0.92256,1.19453
MaxNesting_Mean <= 0.07,0.22857,0.90625,1.17341
1.16 < CountInput_Mean <= 2.34,0.20446,0.90393,1.17041
0.07 < MaxNesting_Mean <= 0.435,0.17366,0.88946,1.15167
18 < CountLineComment <= 28.6,0.24955,0.8873,1.14887
MINOR_LINE <= 1.03,0.26875,0.8804,1.13994
0.35 < CountClassCoupled <= 2.5,0.23973,0.87896,1.13807
-0.195 < CountDeclMethodPrivate <= 0.21,0.47813,0.87862,1.13763
