Antecedent,Antecedent Coverage %,Confidence,Lift
MINOR_LINE <= 1.08 & -0.21 < MAJOR_LINE <= 0.145,0.125,0.98214,1.23804
0.87 < RatioCommentToCode <= 1.52,0.18348,0.95864,1.20841
RatioCommentToCode > 1.52,0.19688,0.95238,1.20053
1.08 < MINOR_LINE <= 1.86,0.15804,0.92655,1.16797
0.515 < RatioCommentToCode <= 0.87,0.19911,0.91704,1.15598
MINOR_LINE <= 1.08,0.23571,0.91477,1.15312
0.035 < MaxNesting_Mean <= 0.38,0.17455,0.90793,1.14449
-0.94 < CountDeclMethodPrivate <= 0.18,0.48661,0.9055,1.14144
MaxNesting_Mean <= 0.035,0.2308,0.90522,1.14108
4 < PercentLackOfCohesion <= 37.5,0.18125,0.90394,1.13946
