Antecedent,Antecedent Coverage %,Confidence,Lift
-0.6 < CountClassCoupled <= 3.1 & -0.53 < CountDeclClassMethod <= 0.02 & 0.98 < CountDeclClass <= 2.02,0.22902,0.94932,1.25456
RatioCommentToCode > 1.805,0.19955,0.94631,1.25058
0.84 < RatioCommentToCode <= 1.805,0.18393,0.92233,1.21889
-0.6 < CountClassCoupled <= 3.1 & -0.53 < CountDeclClassMethod <= 0.02,0.29018,0.90154,1.19141
2.25 < CountInput_Mean <= 3.25,0.18929,0.89623,1.18439
0.26 < MAJOR_LINE <= 0.82,0.1125,0.89286,1.17994
11.4 < CountLineComment <= 29,0.34554,0.89276,1.17982
-0.69 < CountDeclMethodPrivate <= 0.12 & 0.98 < CountDeclClass <= 2.02,0.42054,0.8896,1.17563
-0.69 < CountDeclMethodPrivate <= 0.12 & 0.975 < AvgEssential <= 1.195,0.38438,0.88734,1.17265
1.25 < CountInput_Mean <= 2.25,0.18036,0.88614,1.17106
