Antecedent,Antecedent Coverage %,Confidence,Lift
0.89 < RatioCommentToCode <= 1.61,0.20759,0.94409,1.17552
1.06 < CountInput_Mean <= 2.29,0.21786,0.92213,1.14818
12.8 < CountLineComment <= 28,0.32679,0.91393,1.13797
0.47 < CountClassDerived <= 1.18,0.10223,0.91266,1.13639
0.525 < RatioCommentToCode <= 0.89,0.19375,0.91244,1.13612
1.04 < MINOR_LINE <= 1.61,0.13214,0.91216,1.13577
RatioCommentToCode > 1.61,0.19286,0.91204,1.13561
0.265 < CountInput_Min <= 0.785,0.11161,0.908,1.13058
2.29 < CountInput_Mean <= 3.23,0.17991,0.90074,1.12155
CountClassCoupled <= 0.32,0.21563,0.89648,1.11624
